variation_length_over_spacing,averaging_fraction,expected_count_in_cube
691.8309709189363,0.1,331131.1214825908
707.945784384138,0.1,354813.3892335757
724.4359600749899,0.1,380189.39632056106
741.3102413009177,0.1,407380.2778041131
758.5775750291835,0.1,436515.8322401657
776.247116628692,0.1,467735.1412871987
794.3282347242813,0.1,501187.2336272721
812.8305161640995,0.1,537031.7963702535
831.7637711026708,0.1,575439.9373371566
851.1380382023768,0.1,616595.0018614831
870.9635899560806,0.1,660693.4480075958
891.2509381337459,0.1,707945.7843841388
912.0108393559096,0.1,758577.5750291838
933.2543007969915,0.1,812830.5161641007
954.992586021436,0.1,870963.5899560808
977.2372209558112,0.1,933254.3007969926
1000.0,0.1,1000000.0
1.0,0.03,2.6999999999999996e-05
1.023292992280754,0.03,2.8931021241415366e-05
1.0471285480508996,0.03,3.1000147780415836e-05
1.0715193052376064,0.03,3.3217256811934305e-05
1.096478196143185,0.03,3.5592931941023e-05
1.1220184543019633,0.03,3.813851370481435e-05
1.1481536214968828,0.03,4.0866153707777624e-05
1.1748975549395295,0.03,4.37888726286911e-05
1.202264434617413,0.03,4.692062237623315e-05
1.2302687708123816,0.03,5.027635268989743e-05
1.2589254117941673,0.03,5.387208250415974e-05
1.288249551693134,0.03,5.772497641656029e-05
1.318256738556407,0.03,6.185342662472987e-05
1.3489628825916535,0.03,6.62771407234958e-05
1.3803842646028848,0.03,7.101723578117529e-05
1.4125375446227544,0.03,7.609633914414026e-05
1.4454397707459274,0.03,8.153869645085443e-05
1.4791083881682074,0.03,8.737028737099962e-05
1.5135612484362082,0.03,9.361894962218357e-05
1.5488166189124815,0.03,0.00010031451185623657
1.5848931924611136,0.03,0.00010748893604944425
1.62181009735893,0.03,0.00011517647007643
1.6595869074375607,0.03,0.00012341381119601626
1.6982436524617444,0.03,0.00013224028122948048
1.7378008287493754,0.03,0.00014169801426743857
1.7782794100389228,0.03,0.00015183215780139423
1.8197008586099834,0.03,0.00016269108824007656
1.8620871366628675,0.03,0.00017432664183935696
1.9054607179632472,0.03,0.00018679436214811285
1.9498445997580451,0.03,0.00020015376515124762
1.9952623149688795,0.03,0.00021446862337555595
2.041737944669529,0.03,0.00022980727031464158
2.0892961308540396,0.03,0.0002462429266260956
2.137962089502232,0.03,0.00026385404965806894
2.1877616239495525,0.03,0.00028272470797374277
2.23872113856834,0.03,0.00030294498266153014
2.290867652767773,0.03,0.00032461139734670137
2.344228815319922,0.03,0.00034782737895714603
2.3988329190194904,0.03,0.0003727037514427789
2.4547089156850306,0.03,0.00039935926480541605
2.51188643150958,0.03,0.0004279211619645007
2.570395782768864,0.03,0.00045852578616467106
2.6302679918953817,0.03,0.0004913192318246953
2.6915348039269156,0.03,0.000526458041934672
2.7542287033381663,0.03,0.0005641099553305905
2.8183829312644537,0.03,0.0006044547074134516
2.884031503126606,0.03,0.0006476848881352624
2.951209226666386,0.03,0.0006940068613475936
3.019951720402016,0.03,0.000743641749901305
3.0902954325135905,0.03,0.0007968264911999241
3.1622776601683795,0.03,0.0008538149682454626
3.2359365692962827,0.03,0.0009148792215758469
3.311311214825911,0.03,0.0009803107478792736
3.3884415613920256,0.03,0.0010504218914845576
3.4673685045253166,0.03,0.0011255473353699059
3.548133892335755,0.03,0.0012060456988076008
3.630780547701014,0.03,0.001292301249271124
3.715352290971726,0.03,0.0013847257367766857
3.8018939632056115,0.03,0.0014837603594155854
3.890451449942806,0.03,0.0015898778694600896
3.9810717055349722,0.03,0.0017035848300965212
4.073802778041127,0.03,0.0018254240335583503
4.168693834703354,0.03,0.001955977092202473
4.265795188015927,0.03,0.0020958672148974683
4.36515832240166,0.03,0.0022457621819772116
4.466835921509632,0.03,0.0024063775329611144
4.570881896148751,0.03,0.0025784799822578773
4.677351412871983,0.03,0.0027628910791580377
4.786300923226384,0.03,0.0029604911295866006
4.8977881936844625,0.03,0.00317222339833673
5.011872336272724,0.03,0.003399098611844252
5.1286138399136485,0.03,0.0036421997829974642
5.248074602497725,0.03,0.0039026873810140035
5.370317963702527,0.03,0.004181804871063698
5.495408738576246,0.03,0.004480884650081413
5.623413251903491,0.03,0.004801354407105092
5.7543993733715695,0.03,0.005144743938500769
5.88843655355589,0.03,0.0055126924506077295
6.025595860743578,0.03,0.005906956384663793
6.165950018614822,0.03,0.006329417801363792
6.309573444801933,0.03,0.006782093365075868
6.456542290346556,0.03,0.007267143970602677
6.606934480075961,0.03,0.0077868850584418385
6.760829753919819,0.03,0.0083437976677867
6.918309709189364,0.03,0.008940540280029956
7.079457843841379,0.03,0.009579961509306534
7.244359600749901,0.03,0.01026511370065515
7.413102413009175,0.03,0.010999267500711039
7.5857757502918375,0.03,0.01178592747048448
7.762471166286917,0.03,0.01262884881475435
7.943282347242816,0.03,0.013532055307936355
8.128305161640993,0.03,0.014499858501996825
8.31763771102671,0.03,0.01553687830810324
8.511380382023766,0.03,0.01664806505026003
8.709635899560807,0.03,0.01783872309620509
8.912509381337456,0.03,0.01911453617837173
9.120108393559097,0.03,0.020481594525787947
9.33254300796991,0.03,0.02194642393643068
9.549925860214358,0.03,0.023516016928814172
9.772372209558107,0.03,0.02519786612151875
