speed_ratio,radius_ratio,h
1.6952211458201936,0.596030211142453,0.01
1.7871005856239666,0.5659722016364128,0.01
1.8839598072570718,0.5374300279363016,0.01
1.98606871035234,0.5103272459186298,0.01
2.093711822856512,0.48459126656347035,0.01
2.2071890938715093,0.4601531615402544,0.01
2.3268167294669784,0.4369474785979417,0.01
2.452928073793112,0.4149120662651292,0.01
2.585874537948983,0.393987907390593,0.01
2.7260265791946936,0.3741189610784387,0.01
2.8737747332359302,0.35525201259451716,0.01
3.0295307024573996,0.33733653084211007,0.01
3.1937285031375247,0.3203245330251682,0.01
3.366825674841128,0.3041704561366275,0.01
3.549304555360103,0.28883103492761397,0.01
3.741673624754695,0.2742651860307051,0.01
3.9444689222406075,0.26043389792689364,0.01
4.15825553987008,0.2473001264615564,0.01
4.383629197169139,0.23482869562958839,0.01
4.621217901118732,0.22298620336397695,0.01
4.871683696105335,0.2117409320754914,0.01
5.13572450871729,0.20106276370388546,0.01
5.414076092527406,0.1909230990530987,0.01
5.707514078281023,0.18129478119441034,0.01
6.016856135202387,0.17215202273239896,0.01
6.342964249441852,0.16347033673890532,0.01
6.686747126012867,0.15522647117001848,0.01
7.049162720911725,0.14739834659043677,0.01
7.431220910475923,0.13996499703841037,0.01
7.833986305419287,0.13290651387288518,0.01
8.258581217385242,0.12620399245245498,0.01
8.706188786284576,0.11983948150331196,0.01
9.178056277132026,0.1137959350405899,0.01
9.675498555568444,0.10805716671432918,0.01
10.199901751753053,0.10260780645779209,0.01
10.75272712283534,0.09743325932201762,0.01
11.335515124769415,0.09251966638636402,0.01
11.949889704816972,0.08785386764034649,0.01
12.59756282669998,0.08342336673735655,0.01
13.28033924101259,0.07921629752586311,0.01
14.00012151418494,0.07522139226845727,0.01
14.758915330012256,0.07142795146362117,0.01
15.558835078521978,0.06782581518939565,0.01
16.40210974775237,0.06440533589219688,0.01
17.29108913486021,0.06115735254790179,0.01
18.2282503938648,0.058073166125999554,0.01
19.216204938273744,0.05514451629109388,0.01
20.257705717824763,0.052363559279356826,0.01
21.355654889620215,0.049722846890680905,0.01
22.513111905030243,0.047215306540263555,0.01
23.73330203489854,0.044834222316197866,0.01
25.0196253568066,0.04257321699233499,0.01
26.375666229439453,0.04042623494824448,0.01
27.805203280453338,0.038387525950526705,0.01
29.312219935676826,0.03645162975203933,0.01
30.900915518984885,0.03461336146779026,0.01
32.57571695377608,0.03286779768832912,0.01
34.341291098659184,0.031210263293445412,0.01
36.20255775172261,0.029636318930856397,0.01
38.16470335962361,0.02814174912634894,0.01
40.233195469697435,0.0267225509935311,0.01
42.41379796535765,0.025374923512954898,0.01
44.712587127241335,0.024095257351896576,0.01
47.13596856485352,0.022880125197528824,0.01
49.690695065891596,0.021726272577594522,0.01
52.38388541298656,0.020630609143997072,0.01
55.2230442202946,0.019590200395962223,0.01
58.21608284521383,0.018602259820603817,0.01
61.37134143349693,0.017664141429843423,0.01
64.69761215918894,0.016773332673695705,0.01
68.20416372414832,0.01592744771093931,0.01
71.9007671854198,0.015124221019150102,0.01
75.79772318242729,0.014361501326982651,0.01
79.90589063985561,0.013637245852448862,0.01
84.2367170262026,0.012949514831762142,0.01
88.8022702523168,0.012296466324094,0.01
93.61527229880703,0.011676351278328329,0.01
98.68913466602672,0.011087508848601267,0.01
104.03799574541499,0.01052836194607972,0.01
109.67676021633075,0.00999741301506546,0.01
115.62114057815879,0.009493240022111533,0.01
121.88770093341833,0.009014492647409163,0.01
128.4939031438762,0.00855988866824409,0.01
135.45815548827903,0.008128210524836647,0.01
142.79986395729065,0.0077183020593675185,0.01
150.53948632856708,0.007329065419455805,0.01
158.6985891726532,0.006959458117795481,0.01
167.2999079485452,0.00660849024007563,0.01
176.36741035637883,0.0062752217937060645,0.01
185.92636312377485,0.00595876019024777,0.01
196.00340241194402,0.005658257854805124,0.01
206.62660803773852,0.0053729099559773705,0.01
217.82558171847077,0.005101952250289422,0.01
229.63152955753037,0.0048446590353286925,0.01
242.07734900064602,0.004600341206106053,0.01
255.19772050509684,0.004368344409435092,0.01
269.0292041773133,0.0041480472913867,0.01
283.6103416481457,0.003938859833125116,0.01
298.9817634696808,0.0037402217706683496,0.01
315.186302332867,0.0035516010943406227,0.01
332.2691124214323,0.003372492623897942,0.01
350.2777952346751,0.0032024166555105807,0.01
369.2625322297363,0.003040917676978716,0.01
389.2762246529603,0.002887563147740154,0.01
410.37464094999007,0.0027419423404027162,0.01
432.6165721653518,0.002603665240698553,0.01
456.0639957645599,0.002472361502914096,0.01
480.7822483352262,0.0023476794579980905,0.01
506.84020764841443,0.0022292851716910543,0.01
534.3104845875528,0.002116861550153609,0.01
563.2696254797191,0.0020101074906982547,0.01
593.7983253930971,0.0019087370753500803,0.01
625.9816529949597,0.0018124788050764406,0.01
659.9092875967505,0.0017210748726347307,0.01
695.6757690467928,0.0016342804720906631,0.01
733.3807611669522,0.0015518631431578247,0.01
773.1293294673332,0.0014736021486023614,0.01
815.0322339128511,0.001399287883045402,0.01
859.20623755749,0.0013287213115797591,0.01
905.7744319062542,0.0012617134366973953,0.01
954.8665799114409,0.0011980847920999075,0.01
1006.6194775589984,0.0011376649620363358,0.01
1061.1773350525345,0.001080292124880932,0.01
1118.6921786571522,0.0010258126197284475,0.01
1179.3242743228484,0.000974080534846186,0.01
1243.2425742679266,0.0009249573168805484,0.01
1310.6251877668105,0.0008783113997714373,0.01
1381.6598774541355,0.0008340178523806265,0.01
1456.5445825280658,0.0007919580438903611,0.01
1535.4879703107551,0.0007520193260760181,0.01
1618.7100177028824,0.00071409473160187,0.01
1706.44262415249,0.0006780826875318883,0.01
1798.930257846177,0.0006438867432883114,0.01
1896.4306369232663,0.0006114153123293395,0.01
1999.2154476111475,0.000580581426854126,0.01
2107.5711012829215,0.0005513025048780703,0.01
2221.799532546859,0.0005235001290545934,0.01
2342.219040591588,0.0004970998366510002,0.01
2469.1651761314233,0.0004720309201159358,0.01
2602.991676423322,0.00044822623770429437,0.01
2744.071450960906,0.0004256220336523756,0.01
2892.797620592202,0.00040415776742167345,0.01
3049.5846129566125,0.00038377595155395845,0.01
3214.869317293579,0.0003644219977033852,0.01
3389.1123018408007,0.00034604407043325113,0.01
3572.7990972143616,0.00032859294838583926,0.01
3766.441549346857,0.0003120218924535108,0.01
3970.5792457535463,0.00029628652059797433,0.01
4185.781019100831,0.00028134468898246786,0.01
4412.646532266771,0.000267156379098478,0.01
4651.807949310429,0.00025368359058470597,0.01
4903.931697006243,0.00024089023945120252,0.01
5169.720321851941,0.00022874206143610172,0.01
5449.9144477246045,0.00021720652023610306,0.01
5745.294839639876,0.00020625272036492443,0.01
6056.684579365084,0.00019585132440633316,0.01
6384.951358948564,0.00018597447444013368,0.01
6731.009898556207,0.00017659571743067329,0.01
7095.82449535253,0.000167689934378028,0.01
7480.411710528779,0.00015923327304211924,0.01
7885.84320196551,0.0001512030840595778,0.01
8313.24871042289,0.00014357786028225622,0.01
8763.819207579787,0.00013633717917491958,0.01
9238.810214693733,0.00012946164811784215,0.01
9739.545301129157,0.00012293285246781137,0.01
10267.419772502775,0.00011673330623843574,0.01
10823.904558722988,0.00011084640526765955,0.01
11410.55031275752,0.0001052563827470573,0.01
12028.991731550514,9.994826699380024e-05,0.01
12680.95211112939,9.490784135219815e-05,0.01
13368.248148594357,9.012160611742017e-05,0.01
14092.795004371337,8.557674237941473e-05,0.01
14856.611638834429,8.126107769019386e-05,0.01
15661.826438168404,7.716305346252737e-05,0.01
16510.683145147836,7.327169401273359e-05,0.01
17405.54711135905,6.957657716465156e-05,0.01
18348.91188828678,6.606780633606524e-05,0.01
19343.40617563175,6.273598403281948e-05,0.01
20391.801146220718,5.957218667963688e-05,0.01
21497.018167919792,5.656794072022496e-05,0.01
22662.136944068832,5.37151999226629e-05,0.01
23890.404095119506,5.100632382928584e-05,0.01
25185.24220539055,4.84340572933495e-05,0.01
26550.25936014887,4.599151104766655e-05,0.01
27989.259199591703,4.3672143253174864e-05,0.01
29506.251517745477,4.146974197801642e-05,0.01
31105.463435815323,3.937840856020356e-05,0.01
32791.3511811199,3.739254180931087e-05,0.01
34568.61250443379,3.550682300488157e-05,0.01
36442.19977033848,3.3716201651369546e-05,0.01
38417.33375705847,3.2015881951463884e-05,0.01
40499.518204235894,3.0401309961569607e-05,0.01
42694.55514918123,2.886816139504075e-05,0.01
45008.561094334844,2.7412330040501186e-05,0.01
47447.98405099019,2.6029916764233254e-05,0.01
50019.62150677127,2.4717219067180202e-05,0.01
52730.63936693094,2.3470721168591933e-05,0.01
55588.591922250496,2.2287084589756585e-05,0.01
58601.442899180576,2.1163139212597298e-05,0.01
61777.58765088165,2.0095874789187266e-05,0.01
65125.87655099753,1.9082432879442823e-05,0.01
68655.63965535063,1.8120099195401482e-05,0.01
72376.71270027853,1.720629633158057e-05,0.01
76299.46451005658,1.6338576861946518e-05,0.01
80434.82588977795,1.5514616785006414e-05,0.01
84794.32008420127,1.4732209299465646e-05,0.01
89390.09488744017,1.3989258893781484e-05,0.01
94234.95649296856,1.328377573378232e-05,0.01
99342.40517826544,1.261387033332151e-05,0.01
104726.67292353493,1.1977748493691598e-05,0.01
110402.7630693264,1.1373706498246027e-05,0.01
116386.49212356171,1.0800126549357351e-05,0.01
122694.533834465,1.0255472435491575e-05,0.01
129344.46565220518,9.738285416793175e-06,0.01
136354.81770871702,9.247180318161628e-06,0.01
143745.1244521838,8.780841819355346e-06,0.01
151535.979080062,8.338020932187026e-06,0.01
159749.0909223264,7.917531655375265e-06,0.01
168407.34593483325,7.518247798093126e-06,0.01
177534.87047137172,7.1390999637061976e-06,0.01
187157.09851209904,6.7790726856218526e-06,0.01
197300.84253569742,6.437201707578659e-06,0.01
207994.36823273648,6.112571401091646e-06,0.01
219267.4732684322,5.804312313136714e-06,0.01
231151.57031427513,5.511598837506209e-06,0.01
243679.7745798976,5.233647003598835e-06,0.01
256886.99608908786,4.9697123767216145e-06,0.01
270810.0369570802,4.71908806428038e-06,0.01
285487.6939401855,4.481102822518741e-06,0.01
300960.86654351815,4.255119258734889e-06,0.01
317272.6709880631,4.040532124161233e-06,0.01
334468.56035465427,3.836766692934679e-06,0.01
352596.45123964647,3.6432772228159783e-06,0.01
371706.8572752099,3.4595454935356135e-06,0.01
391853.02988630213,3.285079418851322e-06,0.01
413091.1066765401,3.119411728600084e-06,0.01
435480.2678564507,2.9620987172146545e-06,0.01
459082.90114999097,2.8127190553528633e-06,0.01
483964.7756388465,2.670872661456881e-06,0.01
510195.2250289417,2.5361796302200676e-06,0.01
537847.3408498182,2.408279215091683e-06,0.01
566998.1761252482,2.286828862094182e-06,0.01
597728.9600826082,2.171503292365496e-06,0.01
630125.3244993052,2.0619936309689522e-06,0.01
664277.5423169724,1.9580065796376824e-06,0.01
700280.7791883369,1.8592636312377512e-06,0.01
738235.3586576979,1.7655003238462353e-06,0.01
778247.0417139456,1.676465532446367e-06,0.01
820427.3214950975,1.591920796342752e-06,0.01
864893.7339655532,1.5116396804952597e-06,0.01
911770.1854317721,1.4354071690610784e-06,0.01
961187.2978090021,1.3630190895206525e-06,0.01
1013282.7726011508,1.2942815658451377e-06,0.01
1068201.7746080323,1.2290104992408194e-06,0.01
1126097.336429199,1.1670310750797593e-06,0.01
1187130.7848915092,1.108177294696122e-06,0.01
1251472.1905886857,1.0522915307941402e-06,0.01
1319300.8417854921,9.992241052770543e-07,0.01
1390805.744007113,9.488328883662318e-07,0.01
1466186.1467057923,9.009829179368977e-07,0.01
1545652.0984723407,8.555460380508632e-07,0.01
1629425.032339594,8.124005557181882e-07,0.01
1717738.3828087873,7.71430914968463e-07,0.01
1810838.2363181948,7.325273873587967e-07,0.01
1908984.0169665767,6.955857780895925e-07,0.01
2012449.2094022122,6.605071469410016e-07,0.01
2121522.1208918574,6.271975432826473e-07,0.01
2236506.684693146,5.95567754446911e-07,0.01
2357723.3069690424,5.655330667918294e-07,0.01
2485509.7596042855,5.370130388136733e-07,0.01
2620222.1214116653,5.099312857015466e-07,0.01
2762235.7703508297,4.842152747569584e-07,0.01
2911946.4295244357,4.597961311304684e-07,0.01
3069771.2698663455,4.366084533550928e-07,0.01
3236150.072594513,4.145901381824278e-07,0.01
3411546.4546677577,3.936822142523449e-07,0.01
3596449.1606611856,3.738286841507838e-07,0.01
3791373.4246600415,3.5497637443262874e-07,0.01
3996862.405967041,3.3707479320797286e-07,0.01
4213488.702623655,3.2007599491036377e-07,0.01
4441855.946962907,3.0393445188483465e-07,0.01
4682600.487639664,2.8860693245179015e-07,0.01
4936393.162825441,2.7405238512017594e-07,0.01
5203941.169508743,2.6023182863981614e-07,0.01
5485990.034109779,2.4710824759845105e-07,0.01
5783325.689900702,2.3464649328385298e-07,0.01
6096776.6670201225,2.2281318954549692e-07,0.01
6427216.40118442,2.115766434036624e-07,0.01
6775565.667529096,2.0090676016654663e-07,0.01
7142795.146362106,1.9077496282805505e-07,0.01
7529928.127978693,1.8115411553038395e-07,0.01
