h,speed_m_s,radius_m,r0_m,u0_m_s
4.5399929762484854e-05,648044.0249762406,1.544980969172196e-09,0.001,1.0
4.5399929762484854e-05,673374.5102069924,1.4868682376009929e-09,0.001,1.0
4.5399929762484854e-05,699695.1032966168,1.430941351446695e-09,0.001,1.0
4.5399929762484854e-05,727044.5051844502,1.3771180925781336e-09,0.001,1.0
4.5399929762484854e-05,755462.929536637,1.3253193354072156e-09,0.001,1.0
4.5399929762484854e-05,784992.1618749937,1.2754689305663688e-09,0.001,1.0
4.5399929762484854e-05,815675.6210170782,1.227493592961317e-09,0.001,1.0
4.5399929762484854e-05,847558.4229177883,1.1813227940346827e-09,0.001,1.0
4.5399929762484854e-05,880687.4470063993,1.136888658081884e-09,0.001,1.0
4.5399929762484854e-05,915111.4051165305,1.0941258624670935e-09,0.001,1.0
4.5399929762484854e-05,950880.913110446,1.0529715415923652e-09,0.001,1.0
4.5399929762484854e-05,988048.5653029489,1.01336519447894e-09,0.001,1.0
4.5399929762484854e-05,1026669.0117943574,9.752485958247135e-10,0.001,1.0
4.5399929762484854e-05,1066799.0388262086,9.3856571040722e-10,0.001,1.0
4.5399929762484854e-05,1108497.6522779076,9.032626107062222e-10,0.001,1.0
4.5399929762484854e-05,1151826.1644270266,8.692873976248633e-10,0.001,1.0
4.5399929762484854e-05,1196848.28410089,8.365901241927688e-10,0.001,1.0
4.5399929762484854e-05,1243630.2103519314,8.051227221390217e-10,0.001,1.0
4.5399929762484854e-05,1292240.7297946364,7.748389312269496e-10,0.001,1.0
4.5399929762484854e-05,1342751.3177471124,7.45694231246965e-10,0.001,1.0
4.5399929762484854e-05,1395236.2433260665,7.176457765673814e-10,0.001,1.0
4.5399929762484854e-05,1449772.678649695,6.906523331470298e-10,0.001,1.0
4.5399929762484854e-05,1506440.8123090216,6.646742179171059e-10,0.001,1.0
4.5399929762484854e-05,1565323.9672746034,6.396732404430508e-10,0.001,1.0
4.5399929762484854e-05,1626508.7234118779,6.156126467808114e-10,0.001,1.0
4.5399929762484854e-05,1690085.0447853894,5.924570654448294e-10,0.001,1.0
4.5399929762484854e-05,1756146.411938984,5.701724554084327e-10,0.001,1.0
4.5399929762484854e-05,1824789.959346568,5.487260560600982e-10,0.001,1.0
4.5399929762484854e-05,1896116.618235437,5.28086339042076e-10,0.001,1.0
4.5399929762484854e-05,1970231.2649922783,5.082229619005346e-10,0.001,1.0
4.5399929762484854e-05,2047242.8753699518,4.891067234791193e-10,0.001,1.0
4.5399929762484854e-05,2127264.684721904,4.707095209903125e-10,0.001,1.0
4.5399929762484854e-05,2210414.3544996954,4.5300430870153355e-10,0.001,1.0
4.5399929762484854e-05,2296814.145258586,4.3596505817518116e-10,0.001,1.0
4.5399929762484854e-05,2386591.096425421,4.1956672000423883e-10,0.001,1.0
4.5399929762484854e-05,2479877.2130932882,4.037851869871167e-10,0.001,1.0
4.5399929762484854e-05,2576809.6601174553,3.8859725868766134e-10,0.001,1.0
4.5399929762484854e-05,2677530.9637981015,3.739806073281821e-10,0.001,1.0
4.5399929762484854e-05,2782189.2214463456,3.599137449653779e-10,0.001,1.0
4.5399929762484854e-05,2890938.3191416506,3.4637599190090744e-10,0.001,1.0
4.5399929762484854e-05,3003938.1580009265,3.3334744628016057e-10,0.001,1.0
4.5399929762484854e-05,3121354.88929186,3.2080895483453167e-10,0.001,1.0
4.5399929762484854e-05,3243361.158736349,3.087420847241992e-10,0.001,1.0
4.5399929762484854e-05,3370136.3603630792,2.9712909643999824e-10,0.001,1.0
4.5399929762484854e-05,3501866.900282688,2.85952917724565e-10,0.001,1.0
4.5399929762484854e-05,3638746.47077316,2.75197118474408e-10,0.001,1.0
4.5399929762484854e-05,3780976.335078674,2.6484588658600446e-10,0.001,1.0
4.5399929762484854e-05,3928765.6233404377,2.5488400471042667e-10,0.001,1.0
4.5399929762484854e-05,4082331.640094869,2.452968278823096e-10,0.001,1.0
4.5399929762484854e-05,4241900.183791015,2.360702619902848e-10,0.001,1.0
4.5399929762484854e-05,4407705.878797279,2.271907430572228e-10,0.001,1.0
4.5399929762484854e-05,4579992.52038534,2.1864521729982789e-10,0.001,1.0
4.5399929762484854e-05,4759013.43319883,2.1042112193826485e-10,0.001,1.0
4.5399929762484854e-05,4945031.843733534,2.0250636672761548e-10,0.001,1.0
4.5399929762484854e-05,5138321.2673770515,1.9488931618400496e-10,0.001,1.0
4.5399929762484854e-05,5339165.910576909,1.8755877247927303e-10,0.001,1.0
4.5399929762484854e-05,5547861.0887283515,1.805039589790444e-10,0.001,1.0
4.5399929762484854e-05,5764713.660396532,1.737145043999964e-10,0.001,1.0
4.5399929762484854e-05,5990042.478511217,1.6718042756303057e-10,0.001,1.0
4.5399929762484854e-05,6224178.859197802,1.608921227199393e-10,0.001,1.0
4.5399929762484854e-05,6467467.068933614,1.5484034543199372e-10,0.001,1.0
4.5399929762484854e-05,6720264.830746174,1.490161989796895e-10,0.001,1.0
4.5399929762484854e-05,6982943.850197342,1.434111212836793e-10,0.001,1.0
4.5399929762484854e-05,7255890.361927125,1.3801687231765567e-10,0.001,1.0
4.5399929762484854e-05,7539505.697560346,1.3282552199468674e-10,0.001,1.0
4.5399929762484854e-05,7834206.875811658,1.27829438509194e-10,0.001,1.0
4.5399929762484854e-05,8140427.21565611,1.2302127711743097e-10,0.001,1.0
4.5399929762484854e-05,8458616.973467313,1.1839396933997527e-10,0.001,1.0
4.5399929762484854e-05,8789244.005059581,1.1394071257035329e-10,0.001,1.0
4.5399929762484854e-05,9132794.453607867,1.0965496007452786e-10,0.001,1.0
4.5399929762484854e-05,9489773.46445684,1.0553041136654193e-10,0.001,1.0
4.5399929762484854e-05,9860705.92786996,1.0156100294617297e-10,0.001,1.0
4.5399929762484854e-05,10246137.250811107,9.774089938497804e-11,0.001,1.0
4.5399929762484854e-05,10646634.158892974,9.406448474763105e-11,0.001,1.0
4.5399929762484854e-05,11062785.529672055,9.05263543359335e-11,0.001,1.0
4.5399929762484854e-05,11495203.258514771,8.712130674336514e-11,0.001,1.0
4.5399929762484854e-05,11944523.158308575,8.38443362084968e-11,0.001,1.0
4.5399929762484854e-05,12411405.894340258,8.069062525601803e-11,0.001,1.0
4.5399929762484854e-05,12896537.955716765,7.765553761456444e-11,0.001,1.0
4.5399929762484854e-05,13400632.664756129,7.473461140093569e-11,0.001,1.0
4.5399929762484854e-05,13924431.225833489,7.192355256067842e-11,0.001,1.0
4.5399929762484854e-05,14468703.815223549,6.921822855539626e-11,0.001,1.0
4.5399929762484854e-05,15034250.71354281,6.66146622875029e-11,0.001,1.0
4.5399929762484854e-05,15621903.482455812,6.410902625349133e-11,0.001,1.0
4.5399929762484854e-05,16232526.187376305,6.1697636917119e-11,0.001,1.0
4.5399929762484854e-05,16867016.667960867,5.937694929423963e-11,0.001,1.0
4.5399929762484854e-05,17526307.85826274,5.714355174132227e-11,0.001,1.0
4.5399929762484854e-05,18211369.158487845,5.4994160939992473e-11,0.001,1.0
4.5399929762484854e-05,18923207.86036884,5.292561707022451e-11,0.001,1.0
4.5399929762484854e-05,19662870.628254235,5.09348791650902e-11,0.001,1.0
4.5399929762484854e-05,20431445.03808914,4.9019020640231796e-11,0.001,1.0
4.5399929762484854e-05,21230061.17655166,4.717522499148986e-11,0.001,1.0
4.5399929762484854e-05,22059893.302695073,4.540078165435902e-11,0.001,1.0
4.5399929762484854e-05,22922161.574540287,4.369308201918733e-11,0.001,1.0
4.5399929762484854e-05,23818133.84315592,4.2049615596257974e-11,0.001,1.0
4.5399929762484854e-05,24749127.516865432,4.0467966325117174e-11,0.001,1.0
4.5399929762484854e-05,25716511.498320866,3.8945809022723947e-11,0.001,1.0
4.5399929762484854e-05,26721708.197292913,3.748090596519739e-11,0.001,1.0
4.5399929762484854e-05,27766195.622135334,3.6071103598137786e-11,0.001,1.0
4.5399929762484854e-05,28851509.553000525,3.471432937068644e-11,0.001,1.0
4.5399929762484854e-05,29979245.8,3.3408588688667607e-11,0.001,1.0
0.001,1.0,0.001,0.001,1.0
0.001,1.0390875993828967,0.0009624564247483324,0.001,1.0
0.001,1.0797030391913112,0.0009263223695393425,0.001,1.0
0.001,1.121906039039717,0.0008915449159512393,0.001,1.0
0.001,1.1657586528389539,0.0008580731323089826,0.001,1.0
0.001,1.2113253600382683,0.0008258579990947061,0.001,1.0
0.001,1.258673160433787,0.0007948523371585025,0.001,1.0
0.001,1.3078716726828274,0.0007650107386244284,0.001,1.0
0.001,1.3589932366688926,0.0007362895003905485,0.001,1.0
0.001,1.4121130198678724,0.0007086465601256232,0.001,1.0
0.001,1.4673091278718402,0.0006820414346687116,0.001,1.0
0.001,1.524662719232962,0.0006564351607414716,0.001,1.0
0.001,1.5842581247963778,0.0006317902378863337,0.001,1.0
0.001,1.6461829716975178,0.0006080705735469793,0.001,1.0
0.001,1.7105283122061767,0.0005852414302106936,0.001,1.0
0.001,1.7773887576067942,0.0005632693745351849,0.001,1.0
0.001,1.8468626173117928,0.0005421222283853635,0.001,1.0
0.001,1.919052043412524,0.000521769021708376,0.001,1.0
0.001,1.9940631808803622,0.0005021799471778786,0.001,1.0
0.001,2.0720063236387984,0.00048332631654112747,0.001,1.0
0.001,2.15299607673602,0.00046518051860495443,0.001,1.0
0.001,2.2371515248564258,0.0004477159787990996,0.001,1.0
0.001,2.3245964074188503,0.0004309071202576816,0.001,1.0
0.001,2.4154593005189593,0.000414729326361808,0.001,1.0
0.001,2.509873805983336,0.0003991589046884702,0.001,1.0
0.001,2.607978747813238,0.00038417305231292544,0.001,1.0
0.001,2.7099183763068706,0.0003697498224137523,0.001,1.0
0.001,2.8158425801603038,0.0003558680921316708,0.001,1.0
0.001,2.9259071068589115,0.00034250753163505817,0.001,1.0
0.001,3.0402737916833824,0.00032964857434685446,0.001,1.0
0.001,3.159110795667023,0.0003172723882892584,0.001,1.0
0.001,3.28259285285424,0.0003053608485042443,0.001,1.0
0.001,3.410901527223766,0.0002938965105095122,0.001,1.0
0.001,3.5442254796543984,0.00028286258475099593,0.001,1.0
0.001,3.6827607453257842,0.00027224291201451573,0.001,1.0
0.001,3.826711021962137,0.0002620219397605657,0.001,1.0
0.001,3.9762879693427076,0.000252184699347577,0.001,1.0
0.001,4.131711520519406,0.00024271678411030208,0.001,1.0
0.001,4.293210205199169,0.00023360432826121413,0.001,1.0
0.001,4.461021485766557,0.00022483398658402402,0.001,1.0
0.001,4.635392106440695,0.00021639291488957432,0.001,1.0
0.001,4.816578456079889,0.00020826875120548996,0.001,1.0
0.001,5.004846945167431,0.0002004495976720358,0.001,1.0
0.001,5.20047439753285,0.00019292400311766926,0.001,1.0
0.001,5.403748457384625,0.0001856809462887681,0.001,1.0
0.001,5.61496801225282,0.00017870981970897492,0.001,1.0
0.001,5.83444363246354,0.00017200041414451906,0.001,1.0
0.001,6.062498027791366,0.00016554290365276633,0.001,1.0
0.001,6.299466521961276,0.00015932783119209919,0.001,1.0
0.001,6.545697545697666,0.00015334609477205365,0.001,1.0
0.001,6.801553149045507,0.00014758893412342971,0.001,1.0
0.001,7.067409533716877,0.00014204791786885334,0.001,1.0
0.001,7.343657606245667,0.0001367149311750013,0.001,1.0
0.001,7.630703552763759,0.00013158216386840614,0.001,1.0
0.001,7.928969436243836,0.00012664209899743536,0.001,1.0
0.001,8.238893817086966,0.00012188750182369605,0.001,1.0
0.001,8.560932397967486,0.00011731140922674035,0.001,1.0
0.001,8.895558693883299,0.00011290711950655708,0.001,1.0
0.001,9.243264728396852,0.00010866818256891362,0.001,1.0
0.001,9.604561757090488,0.00010458839047917567,0.001,1.0
0.001,9.979981019299931,0.00010066176837076997,0.001,1.0
0.001,10.370074519231242,9.688256569497598e-05,0.001,1.0
0.001,10.775415837609737,9.324524779923207e-05,0.001,1.0
0.001,11.196600975054345,8.974448782162119e-05,0.001,1.0
0.001,11.634249228417417,8.637515888966786e-05,0.001,1.0
0.001,12.089004101378572,8.313232661201883e-05,0.001,1.0
0.001,12.561534250631452,8.001124185201436e-05,0.001,1.0
0.001,13.052534469054667,7.700733377256387e-05,0.001,1.0
0.001,13.562726707312525,7.411620314214336e-05,0.001,1.0
0.001,14.092861135387675,7.13336158921084e-05,0.001,1.0
0.001,14.643717245606503,6.865549691588948e-05,0.001,1.0
0.001,15.216104998779183,6.607792410098716e-05,0.001,1.0
0.001,15.810866015139553,6.359712258502779e-05,0.001,1.0
0.001,16.428874811835982,6.120945922746727e-05,0.001,1.0
0.001,17.07104008879279,5.8911437288846964e-05,0.001,1.0
0.001,17.738306064832887,5.669969130980926e-05,0.001,1.0
0.001,18.43165386602629,5.4570982182373086e-05,0.001,1.0
0.001,19.15210296830574,5.252219240625177e-05,0.001,1.0
0.001,19.900712696470862,5.0550321523265086e-05,0.001,1.0
0.001,20.67858378178464,4.865248172316041e-05,0.001,1.0
0.001,21.4868599804527,4.682589361440655e-05,0.001,1.0
0.001,22.326729755365026,4.5067882153767536e-05,0.001,1.0
0.001,23.19942802357293,4.3375872728694275e-05,0.001,1.0
0.001,24.106237972070694,4.17473873867978e-05,0.001,1.0
0.001,25.048492944551764,4.018004120688103e-05,0.001,1.0
0.001,26.027578401913726,3.867153880621539e-05,0.001,1.0
0.001,27.044933959394662,3.7219670978946453e-05,0.001,1.0
0.001,28.102055503336377,3.5822311460706086e-05,0.001,1.0
0.001,29.200497390686714,3.447741381469239e-05,0.001,1.0
0.001,30.34187473447519,3.318300843465759e-05,0.001,1.0
0.001,31.527865778622388,3.1937199660414323e-05,0.001,1.0
0.001,32.76021436557492,3.073816300163602e-05,0.001,1.0
0.001,34.04073250039434,2.9584142465886073e-05,0.001,1.0
0.001,35.3713030150701,2.847344798696202e-05,0.001,1.0
0.001,36.7538823369742,2.740445294978908e-05,0.001,1.0
0.001,38.19050336552797,2.6375591808237887e-05,0.001,1.0
0.001,39.68327846131089,2.538535779237805e-05,0.001,1.0
0.001,41.234402552006536,2.4432300701809396e-05,0.001,1.0
0.001,42.846156359752456,2.3515024781839664e-05,0.001,1.0
0.001,44.520909754639405,2.263218667939784e-05,0.001,1.0
0.001,46.26112523929085,2.1782493475690076e-05,0.001,1.0
0.001,48.069361569646276,2.0964700792716546e-05,0.001,1.0
0.001,49.94827751727222,2.017761097087649e-05,0.001,1.0
0.001,51.90063577873309,1.9420071314992527e-05,0.001,1.0
0.001,53.92930703776984,1.869097240618535e-05,0.001,1.0
0.001,56.03727418625941,1.7989246477126886e-05,0.001,1.0
0.001,58.22763671016145,1.7313865848292083e-05,0.001,1.0
0.001,60.503615246901084,1.6663841422919444e-05,0.001,1.0
0.001,62.8685563208889,1.603822123847622e-05,0.001,1.0
0.001,65.32593726414088,1.54360890725066e-05,0.001,1.0
0.001,67.87937132923385,1.485656310082151e-05,0.001,1.0
0.001,70.53261300211382,1.429879460606466e-05,0.001,1.0
0.001,73.28956352256932,1.3761966734763738e-05,0.001,1.0
0.001,76.15427662048687,1.3245293301046195e-05,0.001,1.0
0.001,79.13096447632275,1.2748017635267963e-05,0.001,1.0
0.001,82.22400391455547,1.226941147586869e-05,0.001,1.0
0.001,85.43794283922533,1.1808773902830742e-05,0.001,1.0
0.001,88.77750692102383,1.1365430311179893e-05,0.001,1.0
0.001,92.24760654576514,1.0938731423024523e-05,0.001,1.0
0.001,95.85334403445708,1.0528052336686424e-05,0.001,1.0
0.001,99.6000211455869,1.0132791611530545e-05,0.001,1.0
0.001,103.49314687065367,9.752370387153576e-06,0.001,1.0
0.001,107.53844553440906,9.386231535641337e-06,0.001,1.0
0.001,111.74186521171748,9.033838845653414e-06,0.001,1.0
0.001,116.10958647341073,8.694676237140192e-06,0.001,1.0
0.001,120.6480314739972,8.368247005542236e-06,0.001,1.0
0.001,125.3638733945879,8.054073094365112e-06,0.001,1.0
0.001,130.26404625492373,7.751694395064389e-06,0.001,1.0
0.001,135.35575510893128,7.460668073215369e-06,0.001,1.0
0.001,140.64648663879865,7.180567919980896e-06,0.001,1.0
0.001,146.14402016314793,6.9109837279273795e-06,0.001,1.0
0.001,151.856439075491,6.65152069027489e-06,0.001,1.0
0.001,157.79214272978703,6.4017988227015335e-06,0.001,1.0
0.001,163.95985879057778,6.161452406855398e-06,0.001,1.0
0.001,170.3686560658602,5.930129454759056e-06,0.001,1.0
0.001,177.02795784156504,5.707491193322181e-06,0.001,1.0
0.001,183.94755573724842,5.493211568207462e-06,0.001,1.0
0.001,191.13762410336923,5.286976766323126e-06,0.001,1.0
0.001,198.6087349813204,5.0884847562428586e-06,0.001,1.0
0.001,206.37187364821412,4.897444845879893e-06,0.001,1.0
0.001,214.43845476927328,4.7135772567677114e-06,0.001,1.0
0.001,222.82033918158203,4.536612714323701e-06,0.001,1.0
0.001,231.52985133387284,4.366292053495819e-06,0.001,1.0
0.001,240.57979740799286,4.202365839214642e-06,0.001,1.0
0.001,249.9834841486949,4.0445940010950514e-06,0.001,1.0
0.001,259.7547384294398,3.892745481852494e-06,0.001,1.0
0.001,269.9079275829788,3.746597898918977e-06,0.001,1.0
0.001,280.45798052661013,3.6059372187631743e-06,0.001,1.0
0.001,291.4204097131705,3.4705574434377485e-06,0.001,1.0
0.001,302.8113339400385,3.3402603088948094e-06,0.001,1.0
0.001,314.6475020496872,3.21485499462766e-06,0.001,1.0
0.001,326.94631755663454,3.094157844213658e-06,0.001,1.0
0.001,339.7258642370019,2.977992096348881e-06,0.001,1.0
0.001,353.0049327183061,2.8661876259807363e-06,0.001,1.0
0.001,366.80304810858564,2.758580695159331e-06,0.001,1.0
0.001,381.1404987054794,2.6550137132428203e-06,0.001,1.0
0.001,396.0383658274765,2.5553350061054773e-06,0.001,1.0
0.001,411.518554811198,2.4593985940105374e-06,0.001,1.0
0.001,427.6038272202867,2.367063977822458e-06,0.001,1.0
0.001,444.3178343132666,2.2781959332455697e-06,0.001,1.0
0.001,461.68515181957974,2.1926643127877202e-06,0.001,1.0
0.001,479.73131607493525,2.110343855158929e-06,0.001,1.0
0.001,498.48286156910206,2.0311140018258764e-06,0.001,1.0
0.001,517.967359961355,1.9548587204536114e-06,0.001,1.0
0.001,538.2134606209411,1.8814663349758819e-06,0.001,1.0
0.001,559.2509327521748,1.810829362045238e-06,0.001,1.0
0.001,581.110709166103,1.742844353623364e-06,0.001,1.0
0.001,603.8249317630986,1.6774117454811606e-06,0.001,1.0
0.001,627.4269987932595,1.614435711386658e-06,0.001,1.0
0.001,651.9516139641041,1.5538240227672327e-06,0.001,1.0
0.001,677.4348374677659,1.4954879136406229e-06,0.001,1.0
0.001,703.9141390027236,1.439341950616896e-06,0.001,1.0
0.001,731.4284528680187,1.385303907781029e-06,0.001,1.0
0.001,760.0182352109756,1.3332946462728232e-06,0.001,1.0
0.001,789.7255235125983,1.2832379983878344e-06,0.001,1.0
0.001,820.593998398107,1.2350606560295609e-06,0.001,1.0
0.001,852.6690478635015,1.1886920633495415e-06,0.001,1.0
0.001,885.9978340125859,1.1440643134181186e-06,0.001,1.0
0.001,920.629362402584,1.1011120487745574e-06,0.001,1.0
0.001,956.6145541003077,1.0597723657108722e-06,0.001,1.0
0.001,994.0063205548288,1.0199847221491687e-06,0.001,1.0
0.001,1032.859641396743,9.816908489776104e-07,0.001,1.0
0.001,1073.2316452784212,9.448346647151457e-07,0.001,1.0
0.001,1115.181693874111,9.093621933800287e-07,0.001,1.0
0.001,1158.7714691634035,8.752214854418436e-07,0.001,1.0
0.001,1204.065064126393,8.423625417412819e-07,0.001,1.0
0.001,1251.1290769839072,8.107372402662316e-07,0.001,1.0
0.001,1300.0327091213474,7.802992656769673e-07,0.001,1.0
0.001,1350.8478668401442,7.510040414772034e-07,0.001,1.0
0.001,1403.6492670864322,7.228086647316977e-07,0.001,1.0
0.001,1458.514547312403,6.956718432347857e-07,0.001,1.0
0.001,1515.524379631877,6.695538350378344e-07,0.001,1.0
0.001,1574.7625894379407,6.444163902470491e-07,0.001,1.0
0.001,1636.3162786570638,6.202226950064007e-07,0.001,1.0
0.001,1700.2759538209232,5.96937317583636e-07,0.001,1.0
0.001,1766.7356591442478,5.745261564804064e-07,0.001,1.0
0.001,1835.793114804356,5.529563904905331e-07,0.001,1.0
0.001,1907.5498606257086,5.32196430633261e-07,0.001,1.0
0.001,1982.1114053807464,5.122158738911125e-07,0.001,1.0
0.001,2059.587381926539,4.929854586845834e-07,0.001,1.0
0.001,2140.0917084053526,4.744770220184811e-07,0.001,1.0
0.001,2223.742755746162,4.56663458237142e-07,0.001,1.0
0.001,2310.663521713386,4.395186793281297e-07,0.001,1.0
0.001,2400.981811758792,4.230175767162606e-07,0.001,1.0
0.001,2494.830426942441,4.071359844920358e-07,0.001,1.0
0.001,2592.347359199028,3.9185064402059705e-07,0.001,1.0
0.001,2693.6759942367094,3.7713916987939554e-07,0.001,1.0
0.001,2798.9653223667597,3.629800170746771e-07,0.001,1.0
0.001,2908.3701575740515,3.4935244948878225e-07,0.001,1.0
0.001,3022.051365150478,3.3623650951204554e-07,0.001,1.0
0.001,3140.1760982260153,3.236129888148221e-07,0.001,1.0
0.001,3262.9180435452213,3.1146340021683563e-07,0.001,1.0
0.001,3390.4576768505412,2.99769950612655e-07,0.001,1.0
0.001,3522.9825282479414,2.8851551491363994e-07,0.001,1.0
0.001,3660.6874579450414,2.7768361096820594e-07,0.001,1.0
0.001,3803.774942767191,2.672583754236666e-07,0.001,1.0
0.001,3952.4553738727795,2.5722454049430966e-07,0.001,1.0
0.001,4106.947366105495,2.4756741160168627e-07,0.001,1.0
0.001,4267.47807943847,2.3827284585435764e-07,0.001,1.0
0.001,4434.2835529828535,2.2932723133559545e-07,0.001,1.0
0.001,4607.609052052014,2.2071746716869122e-07,0.001,1.0
0.001,4787.709428791631,2.1243094433068586e-07,0.001,1.0
0.001,4974.849496905955,2.0445552718642384e-07,0.001,1.0
0.001,5169.304421031219,1.9677953571588122e-07,0.001,1.0
0.001,5371.360121328724,1.8939172840874371e-07,0.001,1.0
0.001,5581.313693892488,1.822812858011866e-07,0.001,1.0
0.001,5799.473847589632,1.7543779463073923e-07,0.001,1.0
0.001,6026.161357975801,1.6885123258603335e-07,0.001,1.0
0.001,6261.709538953051,1.62511953629103e-07,0.001,1.0
0.001,6506.46473286371,1.5641067386873318e-07,0.001,1.0
0.001,6760.7868197408325,1.5053845796417828e-07,0.001,1.0
0.001,7025.049746464029,1.4488670603933032e-07,0.001,1.0
0.001,7299.642076598735,1.3944714108817642e-07,0.001,1.0
0.001,7584.967561727369,1.3421179685310248e-07,0.001,1.0
0.001,7881.445735112435,1.2917300615828667e-07,0.001,1.0
0.001,8189.512528564548,1.2432338968109885e-07,0.001,1.0
0.001,8509.620913422292,1.1965584514506407e-07,0.001,1.0
0.001,8842.241566586461,1.1516353691855862e-07,0.001,1.0
0.001,9187.863562587989,1.1083988600400844e-07,0.001,1.0
0.001,9546.99509270714,1.0667856040293084e-07,0.001,1.0
0.001,9920.164212201356,1.0267346584270378e-07,0.001,1.0
0.001,10307.919616740432,9.881873685148866e-08,0.001,1.0
0.001,10710.831449190693,9.510872816823001e-08,0.001,1.0
0.001,11129.492137934376,9.153800647515579e-08,0.001,1.0
0.001,11564.517267957064,8.810134244066794e-08,0.001,1.0
0.001,12016.546485983548,8.479370306097404e-08,0.001,1.0
0.001,12486.24444099364,8.161024428923662e-08,0.001,1.0
0.001,12974.301761500104,7.854630394145693e-08,0.001,1.0
0.001,13481.436071026445,7.559739486869031e-08,0.001,1.0
0.001,14008.393043276843,7.275919838560769e-08,0.001,1.0
0.001,14555.947498550619,7.002755794576659e-08,0.001,1.0
0.001,15124.904543012424,6.739847305433927e-08,0.001,1.0
0.001,15716.100752494263,6.486809340937604e-08,0.001,1.0
0.001,16330.405402568982,6.243271326302912e-08,0.001,1.0
0.001,16968.721746704905,6.008876599447266e-08,0.001,1.0
0.001,17631.988344379934,5.783281888657941e-08,0.001,1.0
0.001,18321.180441108976,5.5661568098695115e-08,0.001,1.0
0.001,19037.311402412823,5.3571833828155813e-08,0.001,1.0
0.001,19781.434203837765,5.1560555653458775e-08,0.001,1.0
0.001,20554.642979216525,4.9624788052265236e-08,0.001,1.0
0.001,21358.074629446586,4.776169608767702e-08,0.001,1.0
0.001,22192.910494152424,4.596855125646202e-08,0.001,1.0
0.001,23060.37808868831,4.4242727493154953e-08,0.001,1.0
0.001,23961.75290903711,4.258169732417657e-08,0.001,1.0
0.001,24898.360307257484,4.098302816634274e-08,0.001,1.0
0.001,25871.577440238605,3.9444378764338345e-08,0.001,1.0
0.001,26882.83529462621,3.7963495761944176e-08,0.001,1.0
0.001,27933.62079089898,3.6538210401989244e-08,0.001,1.0
0.001,29025.47896968736,3.5166435350200936e-08,0.001,1.0
0.001,30160.01526355122,3.384616163829775e-08,0.001,1.0
0.001,31338.897857554926,3.2575455721850254e-08,0.001,1.0
0.001,32563.860142112582,3.135245664859953e-08,0.001,1.0
0.001,33836.70326170812,3.017537333308828e-08,0.001,1.0
0.001,35159.29876323975,2.9042481933610253e-08,0.001,1.0
0.001,36533.59134788087,2.7952123327640544e-08,0.001,1.0
0.001,37961.60173050526,2.6902700682045414e-08,0.001,1.0
0.001,39445.42961088036,2.5892677114515938e-08,0.001,1.0
0.001,40987.25676099666,2.4920573442800007e-08,0.001,1.0
0.001,42589.35023307446,2.3984966018435525e-08,0.001,1.0
0.001,44254.0656929627,2.3084484641813688e-08,0.001,1.0
0.001,45983.850883833664,2.221781055551782e-08,0.001,1.0
0.001,47781.24922526376,2.1383674512999433e-08,0.001,1.0
0.001,49648.90355299525,2.0580854919763458e-08,0.001,1.0
0.001,51589.56000487475,1.980817604433969e-08,0.001,1.0
0.001,53606.072058685255,1.9064506296420735e-08,0.001,1.0
0.001,55701.40472780578,1.8348756569645164e-08,0.001,1.0
0.001,57878.638920870886,1.7659878646598183e-08,0.001,1.0
0.001,60140.97597183715,1.699686366369433e-08,0.001,1.0
0.001,62491.742347120795,1.6358740633694075e-08,0.001,1.0
0.001,64934.394536724314,1.5744575023690433e-08,0.001,1.0
0.001,67472.52413654666,1.5153467386483005e-08,0.001,1.0
0.001,70109.8631293489,1.4584552043334881e-08,0.001,1.0
0.001,72850.28937213853,1.4036995816184095e-08,0.001,1.0
0.001,75697.83229804484,1.3509996807451813e-08,0.001,1.0
0.001,78656.67884106442,1.3002783225661496e-08,0.001,1.0
0.001,81731.1795923932,1.2514612255147745e-08,0.001,1.0
0.001,84925.85519739214,1.204476896820116e-08,0.001,1.0
0.001,88245.40300259778,1.1592565278054563e-08,0.001,1.0
0.001,91694.70396254549,1.1157338931178048e-08,0.001,1.0
0.001,95278.82981656687,1.0738452537407017e-08,0.001,1.0
0.001,99003.05054610792,1.033529263648241e-08,0.001,1.0
0.001,102872.84212353895,9.947268799636622e-09,0.001,1.0
0.001,106893.8945638437,9.57381276490891e-09,0.001,1.0
0.001,111072.12029103292,9.214377604924173e-09,0.001,1.0
0.001,115413.66283157784,8.8684369259164e-09,0.001,1.0
0.001,119924.90584765113,8.535484096823617e-09,0.001,1.0
0.001,124612.48252345582,8.215031507325088e-09,0.001,1.0
0.001,129483.28531844074,7.906609853735018e-09,0.001,1.0
0.001,134544.47610174937,7.609767451705739e-09,0.001,1.0
0.001,139803.49668279613,7.324069574734942e-09,0.001,1.0
0.001,145268.07975346153,7.049097817507428e-09,0.001,1.0
0.001,150946.26025798733,6.78444948313948e-09,0.001,1.0
0.001,156846.38720729816,6.5297369934280816e-09,0.001,1.0
0.001,162977.13595511153,6.284587321241735e-09,0.001,1.0
0.001,169347.52095389698,6.048641444221006e-09,0.001,1.0
0.001,175966.9090094294,5.8215538189895464e-09,0.001,1.0
0.001,182845.03305343678,5.602991875104677e-09,0.001,1.0
0.001,189992.0064545818,5.392635528007209e-09,0.001,1.0
