group,eta_decimal,Y,radial_degree,Phi,U,p1,Sq_margin,angular_relative,axial_relative,pressure_relative
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,0,12,1.0,0.0022222612372276994,0.0,0.7290652889262623,8.764824260318258e-82,3.8416042067127413e-82,0.0
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,1,12,1.0,0.0022222612372276994,4.006505016112489e-40,0.6374054280711986,3.211107686101071e-61,3.326996383708804e-82,5.514621301353445e-82
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,2,12,1.0,0.0022222612372276994,7.947913665110779e-40,0.545745567216135,1.512469484589412e-61,2.307868487621624e-82,5.514621301353445e-82
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,3,12,1.0,0.0022222612372276994,1.1824225946994872e-39,0.4540857063610713,5.633035865069536e-62,7.9373565329662e-82,5.514621301353445e-82
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,4,12,1.0,0.0022222612372276994,1.5635441861764766e-39,0.3624258455060077,3.921798814466646e-62,5.909188490712536e-82,5.514621301353445e-82
critical,-0.0044444346906930751843181149228273283786748429704081641895699051771375670737714179,4.1,12,1.0,0.0022222612372276994,1.6012983153050476e-39,0.3532598594205013,1.8920203827954786e-61,1.5655698741214672e-82,0.0
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,0,12,1.0,0.0022222612372276994,0.0,0.8298931275190958,5.856818517629738e-82,3.3346799537447495e-82,0.0
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,1,12,1.0,0.0022222612372276994,5.074106653704993e-40,0.7199012944930194,3.0072343158323995e-61,1.0619629027707423e-81,8.632486718474821e-82
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,2,12,1.0,0.0022222612372276994,1.0070097666872947e-39,0.609909461466943,6.82535486947835e-61,1.0246980475110212e-81,0.0
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,3,12,1.0,0.0022222612372276994,1.4987973039503864e-39,0.4999176284408667,5.954486395914008e-61,9.369870310468114e-82,0.0
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,4,12,1.0,0.0022222612372276994,1.9827732771597744e-39,0.3899257954147903,2.25717904862167e-62,7.98829853378113e-82,0.0
critical,-0.00444443469069307518431801671717195966490036059617659207080038548860644382313052,4.1,12,1.0,0.0022222612372276994,2.0307412384577597e-39,0.37892661211218265,1.4235935639447088e-61,5.85528356345834e-82,0.0
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,0,12,1.0,0.0022222612372276994,0.0,1.086545807573581,7.451499649959888e-82,3.607331375644443e-83,0.0
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,1,12,1.0,0.0022222612372276994,7.79518880578305e-40,0.9398900302054792,6.413668998926314e-62,1.785390042243104e-82,0.0
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,2,12,1.0,0.0022222612372276994,1.5486223424183386e-39,0.7932342528373774,1.936637196399165e-61,2.705702256953589e-82,6.752628592561398e-82
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,3,12,1.0,0.0022222612372276994,2.3073103855201002e-39,0.6465784754692756,8.749909531476942e-62,3.1216697816958995e-82,6.752628592561398e-82
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,4,12,1.0,0.0022222612372276994,3.05558300988359e-39,0.49992269810117373,3.0907355081222366e-61,4.119843398044962e-82,0.0
critical,-0.0044444346906930751843178203058612222373513958477134478332613461115441973218487243,4.1,12,1.0,0.0022222612372276994,3.1298374242893344e-39,0.4852571203643635,1.2962591669349175e-61,5.321485146716574e-82,6.752628592561398e-82
