peak_mach_exterior,radius_over_a,radius_m,temperature_ratio,density_ratio,pressure_ratio,density_deficit,pressure_deficit,incompressible_pressure_ratio,swirl_over_exterior_sound_speed,local_mach,mean_free_path_m,kn_temperature,kn_density,kn_pressure,shear_rate_s_inv,collision_shear_ratio,temperature_K,pressure_Pa
0.1,5.15625,0.00515625,0.9999999999999846,0.9999999999999614,0.9999999999999459,3.861129946406145e-14,5.4055819249685603e-14,0.9999999999999459,1.432867963695515e-06,1.4328679636955263e-06,6.730000000000233e-08,1.0718979372467415e-17,2.6797448431168543e-17,3.751642780363596e-17,2.548817853756762,3.6867964748405314e-10,296.14999999999543,101299.99999999453
0.1,5.16,0.0051600000000000005,0.9999999999999851,0.9999999999999628,0.999999999999948,3.714610900871814e-14,5.200455261220501e-14,0.999999999999948,1.4064405000017148e-06,1.4064405000017251e-06,6.730000000000222e-08,1.031972398659223e-17,2.5799309966480578e-17,3.611903395307281e-17,2.5036275820265717,3.6214299621780426e-10,296.14999999999554,101299.99999999473
0.1,5.163749999999999,0.005163749999999999,0.9999999999999857,0.9999999999999643,0.9999999999999499,3.5735513343776874e-14,5.0029718681287266e-14,0.9999999999999499,1.380480315675045e-06,1.380480315675055e-06,6.730000000000214e-08,9.935055198438032e-18,2.4837637996095087e-17,3.477269319453312e-17,2.4592013485579995,3.5571686103121284e-10,296.1499999999957,101299.99999999492
0.1,5.1674999999999995,0.005167499999999999,0.9999999999999862,0.9999999999999656,0.9999999999999518,3.437751711132511e-14,4.8128523955854826e-14,0.9999999999999518,1.35497953723225e-06,1.3549795372322593e-06,6.730000000000207e-08,9.564450931182592e-18,2.3911127327956487e-17,3.3475578259139084e-17,2.4155269308066303,3.493994739661017e-10,296.1499999999959,101299.99999999513
0.1,5.17125,0.00517125,0.9999999999999868,0.9999999999999669,0.9999999999999537,3.3070196398979006e-14,4.6298274958570304e-14,0.9999999999999537,1.329930416592776e-06,1.329930416592785e-06,6.730000000000199e-08,9.207407388423858e-18,2.3018518471059648e-17,3.222592585948351e-17,2.372592289202777,3.431890935310961e-10,296.14999999999606,101299.99999999531
0.1,5.175,0.005175,0.9999999999999872,0.9999999999999681,0.9999999999999555,3.181169623718005e-14,4.453637473205179e-14,0.9999999999999555,1.3053253292124826e-06,1.305325329212491e-06,6.730000000000189e-08,8.863438428996025e-18,2.2158596072490065e-17,3.102203450148609e-17,2.330385564630766,3.3708400433700894e-10,296.14999999999617,101299.99999999549
0.1,5.17875,0.00517875,0.9999999999999878,0.9999999999999694,0.9999999999999571,3.060022818212249e-14,4.284031945497123e-14,0.9999999999999571,1.2811567722428736e-06,1.2811567722428814e-06,6.730000000000184e-08,8.532074962629717e-18,2.1330187406574297e-17,2.9862262369204014e-17,2.28889507593934,3.310825167367276e-10,296.14999999999634,101299.99999999566
0.1,5.1825,0.0051825000000000005,0.9999999999999882,0.9999999999999706,0.9999999999999588,2.943406798145469e-14,4.120769517403631e-14,0.9999999999999588,1.2574173627155274e-06,1.2574173627155348e-06,6.730000000000175e-08,8.212864365780156e-18,2.0532160914450397e-17,2.8745025280230555e-17,2.2481093174828235,3.251829664695494e-10,296.1499999999965,101299.99999999582
0.1,5.18625,0.005186250000000001,0.9999999999999887,0.9999999999999717,0.9999999999999604,2.8311553319988618e-14,3.963617464798384e-14,0.9999999999999604,1.2340998357513787e-06,1.2340998357513857e-06,6.73000000000017e-08,7.90536991696814e-18,1.9763424792420355e-17,2.7668794709388495e-17,2.2080169566926506,3.1938371430991045e-10,296.1499999999966,101299.99999999598
0.1,5.1899999999999995,0.005189999999999999,0.9999999999999891,0.9999999999999728,0.9999999999999619,2.7231081642746248e-14,3.8123514299844545e-14,0.9999999999999619,1.2111970427945927e-06,1.2111970427945993e-06,6.730000000000163e-08,7.609170251000253e-18,1.9022925627500636e-17,2.663209587850089e-17,2.168606831679038,3.1368314572047353e-10,296.14999999999674,101299.99999999614
0.1,5.19375,0.00519375,0.9999999999999896,0.9999999999999738,0.9999999999999634,2.6191108052753047e-14,3.666755127385407e-14,0.9999999999999634,1.1887019498706793e-06,1.1887019498706854e-06,6.730000000000158e-08,7.323858831453717e-18,1.8309647078634296e-17,2.563350591008801e-17,2.1298679488623766,3.0807967050951546e-10,296.1499999999969,101299.99999999629
0.1,5.1975,0.0051975,0.9999999999999899,0.9999999999999748,0.9999999999999647,2.5190143281080245e-14,3.526620059351217e-14,0.9999999999999647,1.1666076358686347e-06,1.1666076358686406e-06,6.730000000000152e-08,7.049043440832125e-18,1.7622608602080318e-17,2.4671652042912443e-17,2.0917894806341764,3.0257172249258907e-10,296.14999999999696,101299.99999999642
0.1,5.20125,0.00520125,0.9999999999999903,0.9999999999999758,0.999999999999966,2.4226751726710012e-14,3.391745241739385e-14,0.999999999999966,1.144907290846722e-06,1.1449072908467276e-06,6.730000000000147e-08,6.7843456878150175e-18,1.696086421953755e-17,2.3745209907352567e-17,2.0543607630471024,2.971577591583931e-10,296.14999999999714,101299.99999999657
0.1,5.205,0.005205,0.9999999999999907,0.9999999999999767,0.9999999999999674,2.329954956388398e-14,3.261936938943742e-14,0.9999999999999674,1.1235942143616514e-06,1.1235942143616567e-06,6.73000000000014e-08,6.529400531044309e-18,1.6323501327610774e-17,2.2852901858655085e-17,2.0175712935338823,2.918362613388183e-10,296.1499999999972,101299.9999999967
0.1,5.20875,0.005208750000000001,0.999999999999991,0.9999999999999776,0.9999999999999686,2.240720291466856e-14,3.1370084080535845e-14,0.9999999999999686,1.1026618138208561e-06,1.1026618138208612e-06,6.730000000000135e-08,6.283855818907251e-18,1.570963954726813e-17,2.199349536617538e-17,1.98141072865473,2.8660573288311844e-10,296.1499999999973,101299.99999999681
0.1,5.2124999999999995,0.005212499999999999,0.9999999999999913,0.9999999999999785,0.9999999999999698,2.1548426084546464e-14,3.016779651836492e-14,0.9999999999999698,1.082103602857607e-06,1.0821036028576117e-06,6.73000000000013e-08,6.04737184479341e-18,1.511842961198353e-17,2.116580145677694e-17,1.9458688818730645,2.814647003361738e-10,296.1499999999974,101299.99999999694
0.1,5.21625,0.0052162499999999995,0.9999999999999917,0.9999999999999792,0.999999999999971,2.0721979858911377e-14,2.901077180247581e-14,0.999999999999971,1.061913199728612e-06,1.0619131997286165e-06,6.730000000000124e-08,5.819620917318452e-18,1.454905229329613e-17,2.0368673210614584e-17,1.9109357213590685,2.76411712620782e-10,296.14999999999753,101299.99999999706
0.1,5.22,0.00522,0.999999999999992,0.9999999999999801,0.9999999999999721,1.9926669858420035e-14,2.7897337801787934e-14,0.9999999999999721,1.0420843257339358e-06,1.04208432573394e-06,6.730000000000119e-08,5.600286945025863e-18,1.400071736256466e-17,1.960100430759052e-17,1.876601367821007,2.7144534072396383e-10,296.1499999999976,101299.99999999718
0.1,5.22375,0.00522375,0.9999999999999923,0.9999999999999808,0.9999999999999731,1.916134495121258e-14,2.682588293169751e-14,0.9999999999999731,1.0226108036588282e-06,1.0226108036588323e-06,6.730000000000115e-08,5.389065035090362e-18,1.3472662587725908e-17,1.8861727622816272e-17,1.8428560923637647,2.6656417738720705e-10,296.1499999999977,101299.99999999728
0.1,5.2275,0.0052275,0.9999999999999927,0.9999999999999816,0.9999999999999742,1.8424895720087564e-14,2.5794854008122494e-14,0.9999999999999742,1.0034865562373062e-06,1.0034865562373098e-06,6.730000000000111e-08,5.185661105564788e-18,1.2964152763911972e-17,1.814981386947676e-17,1.8096903143745124,2.6176683680063295e-10,296.1499999999978,101299.9999999974
0.1,5.23125,0.005231250000000001,0.9999999999999929,0.9999999999999822,0.9999999999999752,1.7716252982773002e-14,2.4802754175882113e-14,0.9999999999999752,9.847056046371315e-07,9.84705604637135e-07,6.730000000000106e-08,4.989791510724647e-18,1.247447877681162e-17,1.7464270287536265e-17,1.777094599435071,2.570519543010257e-10,296.1499999999979,101299.9999999975
0.1,5.234999999999999,0.005234999999999999,0.9999999999999932,0.999999999999983,0.9999999999999761,1.703438636350147e-14,2.3848140908901974e-14,0.9999999999999761,9.662620669659881e-07,9.662620669659915e-07,6.730000000000103e-08,4.8011826790802905e-18,1.2002956697700729e-17,1.680413937678102e-17,1.7450596572607915,2.5241818607369726e-10,296.149999999998,101299.99999999758
0.1,5.23875,0.0052387499999999995,0.9999999999999934,0.9999999999999836,0.999999999999977,1.637830291415118e-14,2.2929624079811583e-14,0.999999999999977,9.481501567985132e-07,9.481501567985164e-07,6.730000000000099e-08,4.619570763638991e-18,1.1548926909097479e-17,1.616849767273647e-17,1.7135763396655346,2.4786420885812664e-10,296.14999999999804,101299.99999999767
0.1,5.2425,0.0052425,0.9999999999999937,0.9999999999999842,0.9999999999999779,1.574704578327818e-14,2.2045864096589377e-14,0.9999999999999779,9.303641817240161e-07,9.303641817240191e-07,6.730000000000094e-08,4.444701304014232e-18,1.1111753260035583e-17,1.5556454564049817e-17,1.68263563855263,2.433887196573577e-10,296.1499999999981,101299.99999999776
0.1,5.24625,0.00524625,0.9999999999999939,0.9999999999999849,0.9999999999999788,1.5139692931413657e-14,2.1195570103979052e-14,0.9999999999999788,9.128985419145417e-07,9.128985419145445e-07,6.73000000000009e-08,4.2763288999906325e-18,1.0690822249976583e-17,1.4967151149967215e-17,1.6522286839313862,2.3899043545109296e-10,296.14999999999816,101299.99999999785
0.1,5.25,0.00525,0.9999999999999942,0.9999999999999855,0.9999999999999796,1.4555355891058375e-14,2.0377498247481658e-14,0.9999999999999796,8.957477287130548e-07,8.957477287130573e-07,6.730000000000089e-08,4.114216896166655e-18,1.028554224041664e-17,1.4399759136583296e-17,1.6223467419589244,2.346680929124498e-10,296.1499999999983,101299.99999999793
0.1,5.25375,0.005253750000000001,0.9999999999999944,0.999999999999986,0.9999999999999805,1.3993178569857323e-14,1.9590449997800195e-14,0.9999999999999805,8.789063232415113e-07,8.789063232415137e-07,6.730000000000085e-08,3.9581370773092125e-18,9.895342693273034e-18,1.3853479770582247e-17,1.5929812130070988,2.3042044812834544e-10,296.14999999999833,101299.99999999802
0.1,5.257499999999999,0.005257499999999999,0.9999999999999947,0.9999999999999866,0.9999999999999811,1.3452336095485797e-14,1.883327053368006e-14,0.9999999999999811,8.623689950285244e-07,8.623689950285268e-07,6.730000000000081e-08,3.807869374065453e-18,9.519673435163635e-18,1.3327542809229088e-17,1.5641236297541572,2.2624627632346147e-10,296.1499999999984,101299.9999999981
0.1,5.2612499999999995,0.0052612499999999994,0.9999999999999948,0.9999999999999871,0.9999999999999819,1.2932033700828958e-14,1.8104847181160495e-14,0.9999999999999819,8.461305006564001e-07,8.461305006564023e-07,6.730000000000077e-08,3.663201578688979e-18,9.15800394672245e-18,1.2821205525411429e-17,1.5357656553008978,2.2214437158775054e-10,296.14999999999844,101299.99999999817
0.1,5.265,0.005265,0.999999999999995,0.9999999999999876,0.9999999999999826,1.2431505648083916e-14,1.7404107907317435e-14,0.9999999999999826,8.301856824273207e-07,8.301856824273228e-07,6.730000000000074e-08,3.52392907044886e-18,8.809822676122152e-18,1.2333751746571011e-17,1.5078990813111108,2.181135466074562e-10,296.1499999999985,101299.99999999824
0.1,5.26875,0.00526875,0.9999999999999952,0.999999999999988,0.9999999999999832,1.1950014190455683e-14,1.6730019866637912e-14,0.9999999999999832,8.145294670483637e-07,8.145294670483657e-07,6.730000000000072e-08,3.3898545503995323e-18,8.474636375998834e-18,1.1864490926398366e-17,1.4805158261758984,2.1415263239958691e-10,296.14999999999856,101299.9999999983
0.1,5.2725,0.0052725,0.9999999999999954,0.9999999999999886,0.9999999999999839,1.1486848570167402e-14,1.6081587998234325e-14,0.9999999999999839,7.991568643351953e-07,7.991568643351972e-07,6.73000000000007e-08,3.2607877852014783e-18,8.151969463003697e-18,1.1412757248205176e-17,1.4536079332017549,2.1026047804982676e-10,296.1499999999986,101299.99999999837
0.1,5.27625,0.0052762500000000006,0.9999999999999956,0.999999999999989,0.9999999999999846,1.1041324051543038e-14,1.5457853672160218e-14,0.9999999999999846,7.840629659341356e-07,7.840629659341373e-07,6.730000000000065e-08,3.1365453596912546e-18,7.841363399228138e-18,1.0977908758919392e-17,1.4271675688220298,2.0643595045382795e-10,296.14999999999867,101299.99999999844
0.1,5.279999999999999,0.005279999999999999,0.9999999999999958,0.9999999999999893,0.9999999999999851,1.0612780987965857e-14,1.4857893383152168e-14,0.9999999999999851,7.69242944062418e-07,7.692429440624196e-07,6.730000000000065e-08,3.0169504379102424e-18,7.542376094775607e-18,1.055932653268585e-17,1.4011870208316068,2.0267793406186277e-10,296.1499999999987,101299.99999999849
0.1,5.2837499999999995,0.005283749999999999,0.9999999999999959,0.9999999999999898,0.9999999999999857,1.0200583921552031e-14,1.4280817490172817e-14,0.9999999999999857,7.546920502663345e-07,7.546920502663361e-07,6.730000000000061e-08,2.9018325323097953e-18,7.25458133077449e-18,1.0156413863084286e-17,1.3756586966444122,1.9898533062677567e-10,296.1499999999988,101299.99999999854
0.1,5.2875,0.0052875,0.9999999999999961,0.9999999999999902,0.9999999999999862,9.804120714422426e-15,1.3725769000191368e-14,0.9999999999999862,7.404056141971471e-07,7.404056141971486e-07,6.730000000000058e-08,2.791027280861104e-18,6.977568202152761e-18,9.768595483013865e-18,1.3505751215736854,1.9535705895523006e-10,296.14999999999884,101299.9999999986
0.1,5.29125,0.00529125,0.9999999999999962,0.9999999999999906,0.9999999999999868,9.422801710486509e-15,1.3191922394681086e-14,0.9999999999999868,7.263790424044117e-07,7.263790424044131e-07,6.730000000000056e-08,2.684376231804975e-18,6.710940579512439e-18,9.395316811317414e-18,1.325928937134539,1.917920546621777e-10,296.14999999999884,101299.99999999866
0.1,5.295,0.005295,0.9999999999999963,0.9999999999999909,0.9999999999999873,9.05605892669459e-15,1.2678482497372402e-14,0.9999999999999873,7.126078171465845e-07,7.126078171465859e-07,6.730000000000053e-08,2.5817266357871238e-18,6.454316589467811e-18,9.036043225254934e-18,1.3017128993687161,1.8828926992853936e-10,296.1499999999989,101299.99999999872
0.1,5.29875,0.0052987500000000005,0.9999999999999966,0.9999999999999913,0.9999999999999878,8.703345272745801e-15,1.2184683381844102e-14,0.9999999999999878,6.990874952186504e-07,6.990874952186517e-07,6.730000000000052e-08,2.482931245131738e-18,6.2073281128293465e-18,8.690259357961084e-18,1.2779198771912363,1.8484767326205178e-10,296.14999999999895,101299.99999999876
0.1,5.3025,0.0053025,0.9999999999999967,0.9999999999999917,0.9999999999999883,8.364133798274046e-15,1.170978731758364e-14,0.9999999999999883,6.858137067965455e-07,6.858137067965466e-07,6.73000000000005e-08,2.387848120014374e-18,5.969620300035937e-18,8.357468420050312e-18,1.2545428507586593,1.8146624926124116e-10,296.149999999999,101299.99999999882
0.1,5.3062499999999995,0.005306249999999999,0.9999999999999968,0.999999999999992,0.9999999999999888,8.037916966567774e-15,1.1253083753194866e-14,0.9999999999999888,6.727821542981887e-07,6.727821542981899e-07,6.730000000000049e-08,2.296340441303327e-18,5.740851103258318e-18,8.037191544561646e-18,1.2315749098587845,1.7814399838249776e-10,296.149999999999,101299.99999999886
0.1,5.31,0.00531,0.9999999999999969,0.9999999999999922,0.9999999999999892,7.724205953909015e-15,1.0813888335472605e-14,0.9999999999999892,6.599886112608528e-07,6.599886112608539e-07,6.730000000000046e-08,2.208276329845456e-18,5.520690824613642e-18,7.728967154459098e-18,1.2090092523214413,1.7487993671020087e-10,296.14999999999907,101299.99999999891
0.1,5.31375,0.00531375,0.999999999999997,0.9999999999999926,0.9999999999999896,7.422529973651014e-15,1.0391541963111405e-14,0.9999999999999896,6.47428921234741e-07,6.474289212347421e-07,6.730000000000045e-08,2.1235286719807834e-18,5.30882167995196e-18,7.432350351932743e-18,1.186839182450272,1.7167309572988052e-10,296.14999999999907,101299.99999999894
0.1,5.3175,0.0053175,0.9999999999999971,0.9999999999999929,0.99999999999999,7.132435624179499e-15,9.985409873851284e-15,0.99999999999999,6.350989966924807e-07,6.350989966924816e-07,6.730000000000042e-08,2.041974951075993e-18,5.104937377689983e-18,7.146912328765976e-18,1.1650581094751247,1.6852252210436005e-10,296.1499999999991,101299.99999999898
0.1,5.32125,0.0053212500000000005,0.9999999999999972,0.9999999999999931,0.9999999999999905,6.8534862599343186e-15,9.594880763908031e-15,0.9999999999999905,6.229948179543629e-07,6.229948179543637e-07,6.730000000000041e-08,1.9634970848747896e-18,4.908742712186975e-18,6.872239797061764e-18,1.1436595460248922,1.654272774528568e-10,296.1499999999992,101299.99999999904
0.1,5.325,0.005325,0.9999999999999973,0.9999999999999934,0.9999999999999908,6.585261384694881e-15,9.21936593857282e-15,0.9999999999999908,6.111124321291282e-07,6.111124321291291e-07,6.730000000000038e-08,1.887981268469272e-18,4.719953171173181e-18,6.607934439642453e-18,1.1226371066205585,1.623864381330047e-10,296.1499999999992,101299.99999999907
0.1,5.328749999999999,0.005328749999999999,0.9999999999999974,0.9999999999999937,0.9999999999999911,6.327356066359499e-15,8.858298492903286e-15,0.9999999999999911,5.994479520700864e-07,5.994479520700872e-07,6.730000000000038e-08,1.8153178227029514e-18,4.53829455675738e-18,6.353612379460332e-18,1.1019845061882214,1.5939909502576775e-10,296.14999999999924,101299.9999999991
0.1,5.3325,0.0053325,0.9999999999999976,0.9999999999999939,0.9999999999999915,6.079380372474246e-15,8.511132521463933e-15,0.9999999999999915,5.879975553463427e-07,5.879975553463435e-07,6.730000000000037e-08,1.7454010478220426e-18,4.363502619555107e-18,6.10890366737715e-18,1.0816955585917976,1.5646435332319895e-10,296.14999999999924,101299.99999999913
0.1,5.33625,0.00533625,0.9999999999999977,0.9999999999999941,0.9999999999999918,5.840958825794069e-15,8.177342356111686e-15,0.9999999999999918,5.767574832289982e-07,5.767574832289989e-07,6.730000000000036e-08,1.6781290821983068e-18,4.1953227054957676e-18,5.873451787694075e-18,1.0617641751853086,1.5358133231903311e-10,296.1499999999993,101299.99999999917
0.1,5.34,0.00534,0.9999999999999978,0.9999999999999943,0.9999999999999921,5.611729879180128e-15,7.85642183085217e-15,0.9999999999999921,5.657240396920555e-07,5.657240396920561e-07,6.730000000000033e-08,1.613403765951624e-18,4.0335094148790604e-18,5.646913180830684e-18,1.0421843633843904,1.5074916520205892e-10,296.1499999999993,101299.9999999992
0.1,5.34375,0.00534375,0.9999999999999979,0.9999999999999946,0.9999999999999925,5.391345409163244e-15,7.547883572828533e-15,0.9999999999999925,5.54893590427872e-07,5.548935904278727e-07,6.730000000000033e-08,1.5511305093068472e-18,3.877826273267119e-18,5.4289567825739666e-18,1.0229502252568636,1.4796699885224937e-10,296.14999999999935,101299.99999999923
0.1,5.3475,0.0053475,0.9999999999999979,0.9999999999999948,0.9999999999999928,5.179470227525171e-15,7.25125831853523e-15,0.9999999999999928,5.442625618769714e-07,5.44262561876972e-07,6.73000000000003e-08,1.4912181655246472e-18,3.728045413811619e-18,5.2192635793362656e-18,1.0040559561321516,1.4523399363961704e-10,296.14999999999935,101299.99999999927
0.1,5.351249999999999,0.005351249999999999,0.999999999999998,0.999999999999995,0.999999999999993,4.975781610271202e-15,6.9660942543796764e-15,0.999999999999993,5.338274402720113e-07,5.338274402720118e-07,6.73000000000003e-08,1.4335789082513405e-18,3.5839472706283524e-18,5.017526178879693e-18,0.9854958432293006,1.425493232257617e-10,296.1499999999994,101299.99999999929
0.1,5.3549999999999995,0.0053549999999999995,0.9999999999999981,0.9999999999999952,0.9999999999999933,4.779968843388933e-15,6.691956380744501e-15,0.9999999999999933,5.235847706957151e-07,5.235847706957157e-07,6.730000000000029e-08,1.3781281131377724e-18,3.4453202828444316e-18,4.8234483959822034e-18,0.9672642643033771,1.3991217436807463e-10,296.1499999999994,101299.99999999933
0.1,5.35875,0.00535875,0.9999999999999981,0.9999999999999954,0.9999999999999936,4.5917327848091324e-15,6.42842589873278e-15,0.9999999999999936,5.135311561526109e-07,5.135311561526114e-07,6.730000000000027e-08,1.3247842435824945e-18,3.311960608956237e-18,4.6367448525387315e-18,0.9493556863100749,1.3732174672657817e-10,296.1499999999994,101299.99999999935
0.1,5.3625,0.0053625,0.9999999999999982,0.9999999999999956,0.9999999999999938,4.410785442003353e-15,6.175099618804689e-15,0.9999999999999938,5.036632566543531e-07,5.036632566543535e-07,6.730000000000027e-08,1.273468740458891e-18,3.1836718511472277e-18,4.4571405916061185e-18,0.931764664088249,1.3477725267335753e-10,296.14999999999947,101299.99999999937
0.1,5.36625,0.00536625,0.9999999999999983,0.9999999999999958,0.9999999999999941,4.236849564673303e-15,5.931589390542618e-15,0.9999999999999941,4.93977788318478e-07,4.939777883184784e-07,6.730000000000027e-08,1.2241059156908978e-18,3.0602647892272453e-18,4.284370704918143e-18,0.9144858390602154,1.322779171045626e-10,296.14999999999947,101299.9999999994
0.1,5.37,0.005370000000000001,0.9999999999999983,0.9999999999999959,0.9999999999999943,4.069658252004823e-15,5.697521552806747e-15,0.9999999999999943,4.844715224803993e-07,4.844715224803997e-07,6.730000000000024e-08,1.176622849546243e-18,2.9415571238656085e-18,4.118179973411852e-18,0.8975139379495863,1.2982297725494635e-10,296.14999999999947,101299.99999999943
0.1,5.373749999999999,0.005373749999999999,0.9999999999999984,0.9999999999999961,0.9999999999999946,3.908954573977573e-15,5.472536403568597e-15,0.9999999999999946,4.7514128481847296e-07,4.7514128481847333e-07,6.730000000000024e-08,1.1309492915205477e-18,2.82737322880137e-18,3.958322520321918e-18,0.880843771516438,1.274116825149104e-10,296.1499999999995,101299.99999999945
0.1,5.3774999999999995,0.0053774999999999995,0.9999999999999984,0.9999999999999962,0.9999999999999948,3.7544912062386116e-15,5.256287688734051e-15,0.9999999999999948,4.6598395449194413e-07,4.659839544919445e-07,6.730000000000023e-08,1.0870175646897572e-18,2.7175439117243936e-18,3.804561476414151e-18,0.864470233309589,1.2504329425002513e-10,296.1499999999995,101299.99999999948
0.1,5.38125,0.00538125,0.9999999999999986,0.9999999999999964,0.999999999999995,3.606030078065423e-15,5.048442109291587e-15,0.999999999999995,4.569964632916296e-07,4.5699646329162996e-07,6.73000000000002e-08,1.0447624734126273e-18,2.611906183531569e-18,3.656668656944196e-18,0.8483882984358261,1.2271708562300168e-10,296.1499999999995,101299.99999999949
0.1,5.385,0.005385,0.9999999999999987,0.9999999999999966,0.9999999999999951,3.463342032959222e-15,4.848678846142907e-15,0.9999999999999951,4.481757948031309e-07,4.481757948031312e-07,6.730000000000021e-08,1.0041212142686198e-18,2.5103030356715503e-18,3.51442424994017e-18,0.8325930223458202,1.2043234141807814e-10,296.1499999999996,101299.9999999995
0.1,5.38875,0.00538875,0.9999999999999987,0.9999999999999967,0.9999999999999953,3.3262065014259642e-15,4.656689101996347e-15,0.9999999999999953,4.3951898358243475e-07,4.3951898358243507e-07,6.73000000000002e-08,9.650332901206702e-19,2.4125832253016763e-18,3.3776165154223467e-18,0.8170795396365726,1.1818835786779617e-10,296.1499999999996,101299.99999999953
0.1,5.3925,0.005392500000000001,0.9999999999999987,0.9999999999999968,0.9999999999999956,3.1944111855171196e-15,4.472175659723964e-15,0.9999999999999956,4.310231143437242e-07,4.3102311434372446e-07,6.73000000000002e-08,9.274404271957981e-19,2.318601067989496e-18,3.246041495185294e-18,0.8018430628701783,1.1598444248213869e-10,296.1499999999996,101299.99999999955
0.1,5.39625,0.00539625,0.9999999999999988,0.9999999999999969,0.9999999999999957,3.0677517547170737e-15,4.2948524566039005e-15,0.9999999999999957,4.2268532115923537e-07,4.2268532115923563e-07,6.73000000000002e-08,8.9128649508015e-19,2.2282162377003758e-18,3.1195027327805258e-18,0.7868788814087112,1.1381991387999897e-10,296.14999999999964,101299.99999999956
0.1,5.3999999999999995,0.005399999999999999,0.9999999999999988,0.999999999999997,0.9999999999999959,2.946031552778219e-15,4.124444173889504e-15,0.9999999999999959,4.1450278667100156e-07,4.145027866710018e-07,6.730000000000017e-08,8.56517429528532e-19,2.141293573821331e-18,2.9978110033498628e-18,0.7721823602650418,1.1169410162295453e-10,296.14999999999964,101299.99999999958
0.1,5.40375,0.00540375,0.9999999999999989,0.9999999999999972,0.999999999999996,2.8290613151182333e-15,3.960685841165525e-15,0.999999999999996,4.0647274131430947e-07,4.064727413143097e-07,6.730000000000017e-08,8.230811579917405e-19,2.0577028949793517e-18,2.880784052971092e-18,0.7577489389693707,1.0960634605131434e-10,296.14999999999964,101299.99999999959
0.1,5.4075,0.0054075,0.9999999999999989,0.9999999999999973,0.9999999999999962,2.7166588964079854e-15,3.803322454971177e-15,0.9999999999999962,3.9859246255274036e-07,3.9859246255274057e-07,6.730000000000015e-08,7.909275277684445e-19,1.9773188194211116e-18,2.768246347189556e-18,0.7435741304513456,1.0755599812241988e-10,296.14999999999964,101299.99999999962
0.1,5.41125,0.00541125,0.999999999999999,0.9999999999999974,0.9999999999999963,2.608649007990138e-15,3.6521086111861916e-15,0.9999999999999963,3.908592741245968e-07,3.90859274124597e-07,6.730000000000017e-08,7.600082366911636e-19,1.9000205917279093e-18,2.6600288284190732e-18,0.7296535199374968,1.055424192511625e-10,296.1499999999997,101299.99999999962
0.1,5.415,0.0054150000000000005,0.999999999999999,0.9999999999999974,0.9999999999999964,2.5048629647820505e-15,3.506808150694869e-15,0.9999999999999964,3.8327054530059154e-07,3.8327054530059175e-07,6.730000000000015e-08,7.302767662592349e-19,1.825691915648088e-18,2.5559686819073227e-18,0.7159827638638601,1.0356498115269655e-10,296.1499999999997,101299.99999999964
0.1,5.41875,0.00541875,0.999999999999999,0.9999999999999976,0.9999999999999967,2.4051384413278006e-15,3.367193817858919e-15,0.9999999999999967,3.7582369015263224e-07,3.7582369015263246e-07,6.730000000000013e-08,7.016883171344023e-19,1.7542207928360063e-18,2.4559091099704084e-18,0.702557588803581,1.0162306568732113e-10,296.1499999999997,101299.99999999967
0.1,5.422499999999999,0.005422499999999999,0.9999999999999991,0.9999999999999977,0.9999999999999968,2.3093192366760024e-15,3.233046931346402e-15,0.9999999999999968,3.6851616683355457e-07,3.6851616683355473e-07,6.730000000000013e-08,6.741997469175457e-19,1.6854993672938648e-18,2.3596991142114105e-18,0.689373790409324,9.971606470750174e-11,296.1499999999997,101299.99999999968
0.1,5.42625,0.00542625,0.9999999999999991,0.9999999999999978,0.9999999999999969,2.2172550477709968e-15,3.104157066879394e-15,0.9999999999999969,3.613454768676419e-07,3.6134547686764204e-07,6.730000000000013e-08,6.477695101277653e-19,1.6194237753194138e-18,2.267193285447179e-18,0.6764272323702833,9.784337990700495e-11,296.1499999999997,101299.99999999968
0.1,5.43,0.00543,0.9999999999999991,0.9999999999999979,0.999999999999997,2.128801251056339e-15,2.9803217514788736e-15,0.999999999999997,3.543091644518135e-07,3.5430916445181366e-07,6.73000000000001e-08,6.223576003078237e-19,1.5558940007695596e-18,2.1782516010773837e-18,0.6637138453836714,9.600442267212688e-11,296.1499999999997,101299.9999999997
0.1,5.43375,0.00543375,0.9999999999999992,0.999999999999998,0.9999999999999971,2.0438186919990323e-15,2.8613461687986443e-15,0.9999999999999971,3.474048157672957e-07,3.4740481576729586e-07,6.730000000000013e-08,5.9792549418226415e-19,1.4948137354556607e-18,2.0927392296379248e-18,0.6512296261404327,9.419861393497975e-11,296.14999999999975,101299.99999999971
0.1,5.4375,0.0054375000000000005,0.9999999999999992,0.999999999999998,0.9999999999999972,1.9621734822539096e-15,2.7470428751554723e-15,0.9999999999999972,3.406300583016604e-07,3.4063005830166057e-07,6.730000000000012e-08,5.744360977972451e-19,1.436090244493113e-18,2.010526342290358e-18,0.6389706363250647,9.242538402881804e-11,296.14999999999975,101299.99999999972
0.1,5.44125,0.00544125,0.9999999999999992,0.9999999999999981,0.9999999999999973,1.8837368041967754e-15,2.6372315258754847e-15,0.9999999999999973,3.339825601810777e-07,3.3398256018107786e-07,6.730000000000012e-08,5.51853694573396e-19,1.3796342364334904e-18,1.9314879310068864e-18,0.626933001629348,9.068417254537792e-11,296.14999999999975,101299.99999999972
