time,phase,vorticity_ratio,wx,wy
0.0,3.141592653589793,-1.0,-1.1880819075197913e-16,2.970204768799478e-17
0.0,3.1661363461959633,-0.9996988186962042,0.023808488795855856,-0.005952122198963964
0.0,3.1906800388021335,-0.9987954562051724,0.047602636248317946,-0.011900659062079487
0.0,3.215223731408304,-0.9972904566786902,0.0713681096526817,-0.017842027413170425
0.0,3.2397674240144743,-0.9951847266721969,0.09509059357641575,-0.023772648394103937
0.0,3.2643111166206444,-0.99247953459871,0.11875579848224568,-0.02968894962056142
0.0,3.2888548092268146,-0.989176509964781,0.14234946933563525,-0.03558736733390881
0.0,3.313398501832985,-0.9852776423889413,0.16585739419148648,-0.04146434854787162
0.0,3.3379421944391554,-0.9807852804032304,0.18926541275488465,-0.04731635318872116
0.0,3.3624858870453256,-0.9757021300385286,0.21255942491072846,-0.053139856227682115
0.0,3.3870295796514958,-0.970031253194544,0.23572539921711488,-0.05893134980427872
0.0,3.411573272257666,-0.96377606579544,0.25874938135735337,-0.06468734533933834
0.0,3.436116964863836,-0.9569403357322089,0.28161750254552465,-0.07040437563638116
0.0,3.4606606574700063,-0.9495281805930368,0.3043159878805192,-0.0760789969701298
0.0,3.485204350076177,-0.9415440651830208,0.32683116464352274,-0.08170779116088069
0.0,3.509748042682347,-0.932992798834739,0.3491494705339489,-0.08728736763348723
0.0,3.5342917352885173,-0.9238795325112868,0.3712574618388651,-0.09281436545971627
0.0,3.5588354278946874,-0.9142097557035307,0.3931418215309802,-0.09828545538274505
0.0,3.5833791205008576,-0.9039892931234434,0.41478936729032456,-0.10369734182258114
0.0,3.6079228131070282,-0.8932243011955153,0.4361870594447871,-0.10904676486119677
0.0,3.6324665057131984,-0.881921264348355,0.4573220088247244,-0.1143305022061811
0.0,3.6570101983193686,-0.8700869911087115,0.478181484526917,-0.11954537113172925
0.0,3.6815538909255388,-0.8577286100002721,0.49875292158318796,-0.12468823039579699
0.0,3.706097583531709,-0.8448535652497072,0.5190239285290701,-0.12975598213226752
0.0,3.730641276137879,-0.8314696123025455,0.5389822948679612,-0.1347455737169903
0.0,3.7551849687440497,-0.8175848131515837,0.5586159984262703,-0.13965399960656757
0.0,3.77972866135022,-0.8032075314806449,0.5779132125951245,-0.14447830314878113
0.0,3.80427235395639,-0.7883464276266063,0.5968623134542784,-0.1492155783635696
0.0,3.8288160465625602,-0.7730104533627371,0.6154518867739268,-0.1538629716934817
0.0,3.8533597391687304,-0.7572088465064848,0.633670734890211,-0.15841768372255274
0.0,3.877903431774901,-0.7409511253549591,0.6515078834502726,-0.16287697086256814
0.0,3.902447124381071,-0.724247082951467,0.6689525880227921,-0.16723814700569803
0.0,3.9269908169872414,-0.7071067811865477,0.6859943405700353,-0.17149858514250882
0.0,3.9515345095934116,-0.689540544737067,0.7026228757774996,-0.1756557189443749
0.0,3.9760782021995817,-0.6715589548470187,0.718828177237357,-0.17970704430933926
0.0,4.000621894805752,-0.6531728429537771,0.7346004834819635,-0.18365012087049087
0.0,4.025165587411922,-0.6343932841636459,0.7499302938638018,-0.18748257346595046
0.0,4.049709280018092,-0.6152315905806273,0.7648083742783164,-0.1912020935695791
0.0,4.074252972624263,-0.5956993044924331,0.7792257627261934,-0.19480644068154834
0.0,4.0987966652304335,-0.5758081914178452,0.7931737747117316,-0.1982934436779329
0.0,4.123340357836604,-0.5555702330196022,0.806644008474061,-0.20166100211851526
0.0,4.147884050442774,-0.5349976198870973,0.8196283500480481,-0.20490708751201203
0.0,4.172427743048944,-0.5141027441932218,0.8321189781518442,-0.20802974453796105
0.0,4.196971435655114,-0.4928981922297842,0.8441083688981343,-0.21102709222453359
0.0,4.221515128261284,-0.47139673682599786,0.8555893003262453,-0.2138973250815613
0.0,4.246058820867455,-0.44961132965460693,0.8665548567523841,-0.21663871418809602
0.0,4.270602513473625,-0.4275550934302825,0.8769984329353884,-0.2192496082338471
0.0,4.295146206079795,-0.40524131400499036,0.8869137380554761,-0.22172843451386903
0.0,4.319689898685965,-0.38268343236509034,0.8962947995035999,-0.22407369987589998
0.0,4.344233591292136,-0.35989503653498794,0.9051359664791243,-0.22628399161978108
0.0,4.368777283898306,-0.33688985339221994,0.9134319133936551,-0.2283579783484138
0.0,4.3933209765044765,-0.31368174039889146,0.9211776430789768,-0.2302944107697442
0.0,4.417864669110647,-0.29028467725446244,0.9283684897971584,-0.2320921224492896
0.0,4.442408361716817,-0.26671275747489853,0.9350001220510199,-0.23375003051275497
0.0,4.466952054322987,-0.24298017990326412,0.9410685451932643,-0.23526713629831608
0.0,4.491495746929157,-0.2191012401568701,0.9465701038327037,-0.23664252595817592
0.0,4.516039439535327,-0.19509032201612866,0.9515014840361302,-0.23787537100903255
0.0,4.540583132141498,-0.1709618887603017,0.9558597153245055,-0.23896492883112638
0.0,4.565126824747668,-0.1467304744553623,0.9596421724622664,-0.2399105431155666
0.0,4.589670517353839,-0.12241067519921596,0.962846577038668,-0.240711644259667
0.0,4.614214209960009,-0.09801714032956045,0.9654709988402139,-0.24136774971005348
0.0,4.638757902566179,-0.07356456359966736,0.9675138570133444,-0.2418784642533361
0.0,4.663301595172349,-0.04906767432741803,0.9689739210166833,-0.24224348025417083
0.0,4.6878452877785195,-0.02454122852291239,0.9698503113622704,-0.2424625778405676
0.0,4.71238898038469,-1.8369701987210297e-16,0.9701425001453319,-0.24253562503633297
0.0,4.73693267299086,0.02454122852291202,0.9698503113622704,-0.2424625778405676
0.0,4.76147636559703,0.04906767432741766,0.9689739210166833,-0.24224348025417083
0.0,4.7860200582032,0.07356456359966698,0.9675138570133444,-0.2418784642533361
0.0,4.81056375080937,0.09801714032956009,0.9654709988402139,-0.24136774971005348
0.0,4.8351074434155406,0.1224106751992156,0.962846577038668,-0.240711644259667
0.0,4.859651136021712,0.14673047445536194,0.9596421724622664,-0.2399105431155666
0.0,4.884194828627882,0.17096188876030133,0.9558597153245056,-0.2389649288311264
0.0,4.908738521234052,0.1950903220161283,0.9515014840361303,-0.23787537100903258
0.0,4.933282213840222,0.21910124015686974,0.9465701038327038,-0.23664252595817595
0.0,4.957825906446392,0.24298017990326376,0.9410685451932643,-0.23526713629831608
0.0,4.9823695990525625,0.2667127574748982,0.93500012205102,-0.233750030512755
0.0,5.006913291658733,0.29028467725446205,0.9283684897971585,-0.23209212244928962
0.0,5.031456984264903,0.31368174039889113,0.9211776430789769,-0.23029441076974422
0.0,5.056000676871073,0.3368898533922196,0.9134319133936553,-0.22835797834841381
0.0,5.080544369477243,0.3598950365349876,0.9051359664791244,-0.2262839916197811
0.0,5.105088062083414,0.38268343236509,0.8962947995036,-0.2240736998759
0.0,5.129631754689584,0.40524131400499,0.8869137380554762,-0.22172843451386906
0.0,5.154175447295755,0.42755509343028214,0.8769984329353886,-0.21924960823384715
0.0,5.178719139901925,0.4496113296546066,0.8665548567523842,-0.21663871418809605
0.0,5.203262832508095,0.4713967368259976,0.8555893003262454,-0.21389732508156134
0.0,5.227806525114265,0.49289819222978387,0.8441083688981345,-0.2110270922245336
0.0,5.252350217720435,0.5141027441932216,0.8321189781518444,-0.2080297445379611
0.0,5.2768939103266055,0.5349976198870969,0.8196283500480482,-0.20490708751201206
0.0,5.301437602932776,0.5555702330196018,0.8066440084740613,-0.20166100211851531
0.0,5.325981295538946,0.5758081914178449,0.7931737747117317,-0.19829344367793292
0.0,5.350524988145116,0.5956993044924328,0.7792257627261936,-0.1948064406815484
0.0,5.375068680751287,0.615231590580627,0.7648083742783166,-0.19120209356957915
0.0,5.399612373357457,0.6343932841636456,0.749930293863802,-0.1874825734659505
0.0,5.424156065963627,0.6531728429537768,0.7346004834819638,-0.18365012087049096
0.0,5.448699758569798,0.6715589548470183,0.7188281772373573,-0.17970704430933931
0.0,5.473243451175968,0.6895405447370668,0.7026228757774997,-0.17565571894437493
0.0,5.497787143782138,0.7071067811865474,0.6859943405700355,-0.17149858514250887
0.0,5.522330836388308,0.7242470829514667,0.6689525880227924,-0.1672381470056981
0.0,5.546874528994478,0.7409511253549589,0.6515078834502728,-0.1628769708625682
0.0,5.5714182216006485,0.7572088465064842,0.6336707348902115,-0.15841768372255288
0.0,5.595961914206819,0.7730104533627365,0.6154518867739275,-0.15386297169348187
0.0,5.620505606812989,0.7883464276266059,0.5968623134542791,-0.14921557836356977
0.0,5.64504929941916,0.803207531480645,0.5779132125951245,-0.14447830314878113
0.0,5.66959299202533,0.8175848131515837,0.5586159984262702,-0.13965399960656755
0.0,5.6941366846315,0.8314696123025452,0.5389822948679615,-0.13474557371699036
0.0,5.71868037723767,0.844853565249707,0.5190239285290704,-0.1297559821322676
0.0,5.743224069843841,0.857728610000272,0.4987529215831883,-0.12468823039579707
0.0,5.767767762450011,0.8700869911087113,0.4781814845269173,-0.11954537113172932
0.0,5.792311455056181,0.8819212643483548,0.4573220088247247,-0.11433050220618117
0.0,5.816855147662351,0.8932243011955151,0.4361870594447874,-0.10904676486119685
0.0,5.841398840268521,0.9039892931234431,0.41478936729032523,-0.10369734182258131
0.0,5.8659425328746915,0.9142097557035305,0.3931418215309809,-0.09828545538274522
0.0,5.890486225480862,0.9238795325112865,0.3712574618388658,-0.09281436545971646
0.0,5.915029918087033,0.932992798834739,0.3491494705339488,-0.0872873676334872
0.0,5.939573610693203,0.9415440651830208,0.32683116464352263,-0.08170779116088066
0.0,5.964117303299373,0.9495281805930367,0.30431598788051956,-0.07607899697012989
0.0,5.988660995905543,0.9569403357322088,0.281617502545525,-0.07040437563638124
0.0,6.013204688511713,0.9637760657954398,0.25874938135735365,-0.06468734533933841
0.0,6.037748381117884,0.970031253194544,0.23572539921711524,-0.05893134980427881
0.0,6.062292073724054,0.9757021300385285,0.2125594249107288,-0.0531398562276822
0.0,6.086835766330224,0.9807852804032303,0.189265412754885,-0.04731635318872125
