time,kx,ky,Bx,By,k2,damping_integral,vorticity_amplitude,speed,energy,qxy,production,dissipation,energy_rate,logarithmic_speed_rate,wavelength,pressure_amplitude,heat_reference_speed,inviscid_speed
8.19,1.0,-4.1899999999999995,0.7105557028538191,0.16958369996511197,18.556099999999997,54.043352999999996,3.146812094922614,0.7305121752249869,0.1334120095379855,0.060249332560630656,-0.060249332560630656,0.024756065901878125,-0.08500539846250878,-0.3185822579124924,1.4586010310228938,0.018277946331946043,0.4985008422564632,0.9571524350348628
8.2,1.0,-4.199999999999999,0.7083866074468623,0.16866347796353867,18.639999999999993,54.22933333333332,3.14388722924036,0.7281888178273764,0.132564738602208,0.05973947447738989,-0.05973947447738989,0.02471006727545157,-0.08444954175284146,-0.3185218884120172,1.455314694010497,0.018096939695658662,0.4980772965729617,0.9549958991440615
8.21,1.0,-4.210000000000001,0.7062239283781413,0.16774915163376275,18.724100000000007,54.41615366666668,3.1409518901057383,0.7258732774305039,0.13172300372192533,0.05923423242444822,-0.05923423242444822,0.024663946939897024,-0.08389817936434524,-0.31846441773169337,1.4520427154559494,0.01791799356270931,0.4976541107503285,0.952848785454809
8.22,1.0,-4.220000000000001,0.7040676325458034,0.16684067121938467,18.808400000000006,54.603816000000016,3.1380060805626755,0.7235655055152831,0.1308867601928968,0.05873355819889246,-0.05873355819889246,0.024617705404120813,-0.08335126360301327,-0.318409835647902,1.4487850043363846,0.017741080710680826,0.4972312844828121,0.9507110342367496
8.23,1.0,-4.23,0.7019176870878011,0.16593798749120595,18.892900000000004,54.79232233333334,3.1350498038726053,0.7212654540038085,0.13005596378483,0.058237404189915874,-0.058237404189915874,0.024571343181904154,-0.08280874737182004,-0.3183581319993225,1.4455414703699225,0.017566174329108387,0.49680881746492034,0.9485825862457729
8.24,1.0,-4.24,0.6997740593806858,0.16504105174072778,18.977600000000002,54.98167466666666,3.132083063514836,0.7189730752551233,0.1292305707354523,0.05774572337053344,-0.05774572337053344,0.024524860791891197,-0.08227058416242464,-0.31830929668662,1.4423120240084641,0.017393248012470254,0.4963867093914209,0.9464633827192838
8.25,1.0,-4.25,0.6976367170383939,0.16414981577373974,19.0625,55.171875,3.129105863186914,0.7166883220610344,0.12841053774466524,0.057258469289424484,-0.057258469289424484,0.024478258757576806,-0.08173672804700129,-0.3182633196721312,1.4390965764305608,0.0172222757533104,0.49596495995734047,0.9443533653715249
8.26,1.0,-4.26,0.6955056279110302,0.1632642319039977,19.147599999999997,55.36292533333332,3.126118206804986,0.7144111476419714,0.1275958219687797,0.05677559606290098,-0.05677559606290098,0.024431537607294055,-0.08120713367019504,-0.31822019097954835,1.4358950395343641,0.01705323193549037,0.4955435688579652,0.9422524763889499
8.27,1.0,-4.27,0.6933807600836429,0.162384252946989,19.232899999999997,55.55482766666667,3.123120098504144,0.7121415056428898,0.1267863810148305,0.05629705836699888,-0.05629705836699888,0.024384697874201337,-0.08068175624120022,-0.31817990069360313,1.4327073259306542,0.016886091327567763,0.4951225357888401,0.9401606584256478
8.28,1.0,-4.279999999999999,0.6912620818749994,0.16150983221378493,19.318399999999993,55.74758399999999,3.1201115426387815,0.7098793501292197,0.1259821729349708,0.05582281142969141,-0.05582281142969141,0.024337740096269395,-0.0801605515259608,-0.31814243895974825,1.429533348935942,0.01672082907629876,0.4947018604457685,0.9380778545988173
8.290000000000001,1.0,-4.290000000000001,0.6891495618363525,0.16064092350497722,19.404100000000007,55.94119633333335,3.1170925437829298,0.707624635582855,0.1251831562209421,0.05535281102322103,-0.05535281102322103,0.02429066481626784,-0.07964347583948887,-0.3181077959838385,1.4263730225656488,0.016557420700262022,0.4942815425248126,0.9360040084842908
8.3,1.0,-4.300000000000001,0.6870431687502088,0.1597774811046997,19.490000000000006,56.13566666666668,3.114063106730598,0.7053773168981907,0.12438928979862264,0.05488701345654974,-0.05488701345654974,0.02424347258175156,-0.0791304860383013,-0.3180759620318112,1.4232262615273619,0.01639584208360181,0.49386158172229266,0.9339390641121091
8.31,1.0,-4.3100000000000005,0.6849428716290883,0.15891945977473043,19.576100000000004,56.33099700000002,3.1110232364961012,0.703137349378195,0.12360053302264848,0.05442537556792362,-0.05442537556792362,0.024196163945046693,-0.07862153951297032,-0.3180469274293654,1.4200929812141603,0.0162360694698873,0.4934419777347871,0.9318829659621412
8.32,1.0,-4.32,0.682848639714285,0.15806681474867706,19.6624,56.52718933333334,3.107972938314388,0.7009046887305305,0.12281684567111045,0.053967854717552007,-0.053967854717552007,0.02414873946323643,-0.07811659418078844,-0.3180206825616405,1.4169730976980184,0.016078079456086445,0.4930227302591319,0.9298356589597552
8.33,1.0,-4.33,0.6807604424746236,0.15721950172624105,19.7489,56.724245666666675,3.1049122176413615,0.6986792910637133,0.12203818794032326,0.05351440878039786,-0.05351440878039786,0.024101199698146496,-0.07761560847854435,-0.3179972178728942,1.4138665277232774,0.015921848986651516,0.4926038389924207,0.9277970884715359
8.34,1.0,-4.34,0.6786782496052141,0.15637747686756084,19.8356,56.922168,3.10184108015419,0.6964611128833121,0.12126452043966542,0.05306499613907802,-0.05306499613907802,0.02405354521633028,-0.0771185413554083,-0.31797652386618,1.4107731887001909,0.015767355347714295,0.49218530363200463,0.9257672003010474
8.35,1.0,-4.35,0.676602031026204,0.1555406967876331,19.922499999999996,57.12095833333332,3.09875953175162,0.6942501110881918,0.12049580418649165,0.05261957567687176,-0.05261957567687176,0.0240057765890538,-0.07662535226592557,-0.3179585911030242,1.4076929986985403,0.015614576161388696,0.49176712387549193,0.9237459406846448
