y,envelope,mean_wx,mean_wy,Qxx,Qxy,Qyy,exact_Qxx,exact_Qxy,exact_Qyy,pressure,force_x,force_y,direct_transport_force_x,direct_transport_force_y,projected_force_x,projected_force_y,projected_curl
2.552544031041707,0.6674121550789818,1.1882855810441129e-16,-1.1275702593849246e-16,0.22310531522835717,-0.22271949237358538,0.22271949237358532,0.22310531522835722,-0.2227194923735854,0.2227194923735854,-0.2227194923735854,-0.14831773060693304,0.1483177306069438,-0.1483177306069355,0.14831773060693493,-0.14831773060693304,1.1763593571467723e-17,-0.27135849574260373
2.6016314162540475,0.6569085559998912,8.933825901280557e-17,-9.280770596475918e-17,0.2160948025124149,-0.21576442547293115,0.21576442547293115,0.21609480251241484,-0.2157644254729311,0.2157644254729311,-0.2157644254729311,-0.13508739652941953,0.13508739652941243,-0.13508739652942137,0.13508739652942212,-0.13508739652941953,1.1763593571467723e-17,-0.26766796610794924
2.650718801466388,0.6472314942606581,5.0306980803327406e-17,-5.377642775528102e-17,0.20973207218580495,-0.20945430358144213,0.20945430358144207,0.20973207218580486,-0.20945430358144213,0.20945430358144213,-0.20945430358144213,-0.12204112574619862,0.12204112574619927,-0.12204112574619215,0.12204112574619141,-0.12204112574619862,1.1763593571467723e-17,-0.2638772684562057
2.6998061866787286,0.6384042827506227,1.0798653637955624e-16,-1.0798653637955624e-16,0.20400851831456634,-0.20378001411716848,0.20378001411716853,0.2040085183145662,-0.20378001411716848,0.20378001411716848,-0.20378001411716848,-0.10918120110309365,0.10918120110309501,-0.10918120110309766,0.10918120110309784,-0.10918120110309365,1.1763593571467723e-17,-0.26009279178319406
2.748893571891069,0.6304481869954852,7.35089072945172e-17,-6.093216209368535e-17,0.19891551650470551,-0.1987324582429473,0.19873245824294727,0.19891551650470554,-0.19873245824294714,0.19873245824294714,-0.19873245824294714,-0.09650483045110932,0.09650483045111208,-0.09650483045110964,0.0965048304511099,-0.09650483045110932,1.1763593571467723e-17,-0.2564147280146671
2.7979809571034093,0.6233823739267916,4.854515227303846e-17,-5.2897150389567213e-17,0.19444466052794948,-0.19430279206130113,0.1943027920613011,0.19444466052794943,-0.19430279206130113,0.19430279206130113,-0.19430279206130113,-0.08400447862380103,0.08400447862379776,-0.08400447862379835,0.0840044786237979,-0.08400447862380103,1.1763593571467723e-17,-0.2529359535351704
2.84706834231575,0.6172238657071165,-6.548581121812447e-17,5.2258544713801314e-17,0.19058798169152913,-0.19048265019921828,0.19048265019921823,0.1905879816915292,-0.1904826501992183,0.1904826501992183,-0.1904826501992183,-0.07166825226021332,0.07166825226021639,-0.07166825226021693,0.0716682522602171,-0.07166825226021332,1.1763593571467723e-17,-0.24974099632447633
2.8961557275280905,0.6119874987221824,-1.0451708942760263e-16,8.370040771588094e-17,0.18733814850589872,-0.1872643492961165,0.18726434929611654,0.1873381485058989,-0.1872643492961166,0.1872643492961166,-0.1872643492961166,-0.05948033301522888,0.05948033301522683,-0.05948033301522479,0.05948033301522471,-0.05948033301522888,1.1763593571467723e-17,-0.2469050989820808
2.945243112740431,0.6076858878387078,-1.8474805019152996e-16,1.7694179454963432e-16,0.1846886444313397,-0.18464106913915926,0.18464106913915918,0.18468864443133973,-0.1846410691391593,0.1846410691391593,-0.1846410691391593,-0.04742145421724374,0.04742145421724271,-0.04742145421724632,0.047421454217246105,-0.04742145421724374,1.1763593571467723e-17,-0.2444933869594863
2.9943304979527716,0.6043293960140876,-1.3617579286417936e-16,1.3617579286417936e-16,0.1826339217335434,-0.18260700944337596,0.18260700944337604,0.18263392173354337,-0.182607009443376,0.182607009443376,-0.182607009443376,-0.03546941560178789,0.035469415601787097,-0.0354694156017838,0.035469415601783856,-0.03546941560178789,1.1763593571467723e-17,-0.24256015026875902
3.043417883165112,0.6019261093311212,-8.066464163292153e-17,8.239936510889834e-17,0.1811695297469985,-0.18115752054725043,0.18115752054725046,0.18116952974699843,-0.18115752054725046,0.18115752054725046,-0.18115752054725046,-0.02359963037053118,0.023599630370535245,-0.023599630370539068,0.023599630370538874,-0.02359963037053118,1.1763593571467723e-17,-0.2411482458043619
3.0925052683774528,0.600481817517931,-3.122502256758253e-17,2.3852447794681098e-17,0.18029221613064872,-0.18028920658481887,0.18028920658481892,0.18029221613064875,-0.18028920658481887,0.18028920658481887,-0.18028920658481887,-0.011785698504607018,0.011785698504600107,-0.011785698504597845,0.011785698504597646,-0.011785698504607018,1.1763593571467723e-17,-0.24028862621451744
3.141592653589793,0.6,2.6020852139652106e-18,-2.6020852139652106e-18,0.17999999999999997,-0.17999999999999997,0.17999999999999997,0.18,-0.18,0.18,-0.18,3.970746533084608e-15,2.104942554237067e-15,-3.4155621039810846e-15,3.5248623347569565e-15,3.970746533084608e-15,1.1763593571467723e-17,-0.24
3.1906800388021335,0.600481817517931,3.7452408795796144e-17,-4.13270752268103e-17,0.18029221613064872,-0.18028920658481887,0.1802892065848188,0.18029221613064875,-0.18028920658481887,0.18028920658481887,-0.18028920658481887,0.011785698504600662,-0.011785698504602846,0.011785698504605103,-0.011785698504605063,0.011785698504600662,1.1763593571467723e-17,-0.24028862621451744
3.2397674240144743,0.6019261093311212,-7.762887554996212e-17,7.849623728795052e-17,0.18116952974699851,-0.18115752054725046,0.18115752054725048,0.18116952974699843,-0.18115752054725046,0.18115752054725046,-0.18115752054725046,0.023599630370537316,-0.023599630370534478,0.023599630370532546,-0.023599630370532542,0.023599630370537316,1.1763593571467723e-17,-0.2411482458043619
3.2888548092268146,0.6043293960140876,-4.163336342344337e-17,4.640385298237959e-17,0.1826339217335433,-0.18260700944337602,0.18260700944337593,0.18263392173354337,-0.182607009443376,0.182607009443376,-0.182607009443376,0.03546941560178714,-0.03546941560179049,0.035469415601786895,-0.03546941560178685,0.03546941560178714,1.1763593571467723e-17,-0.242560150268759
