x,y,wx,wy
0.09817477042468103,2.5034566458293663,-0.6156545203087007,0.6270527330337338
0.09817477042468103,2.552544031041707,-0.45228928674299723,0.47193166070267484
0.09817477042468103,2.6016314162540475,-0.2276395708116327,0.2513880209600329
0.09817477042468103,2.650718801466388,0.023569836841299336,5.548409844275713e-16
0.09817477042468103,2.6998061866787286,0.26405721215164174,-0.24430674215958234
0.09817477042468103,2.748893571891069,0.45932409071492714,-0.4457941882112722
0.09817477042468103,2.7979809571034093,0.5823763244705155,-0.5759302161992601
0.09817477042468103,2.84706834231575,0.6172238657071165,-0.6172238657071165
0.09817477042468103,2.8961557275280905,0.5607534997600984,-0.5654027242222017
0.09817477042468103,2.945243112740431,0.42280132764004524,-0.4296988121221188
0.09817477042468103,2.9943304979527716,0.2244887834385435,-0.23126684754579246
0.09817477042468103,3.043417883165112,-0.004900857016477452,-5.897175064924619e-16
0.09817477042468103,3.0925052683774528,-0.23206107400154152,0.22979444300059
0.09817477042468103,3.141592653589793,-0.42426406871192845,0.42426406871192845
0.09817477042468103,3.1906800388021335,-0.5538339915485041,0.5547728608499936
0.09817477042468103,3.2397674240144743,-0.6019261093311212,0.6019261093311212
0.09817477042468103,3.2888548092268146,-0.5611351259521805,0.5583275598723237
0.09817477042468103,3.3379421944391554,-0.4365962966041909,0.4296988121221173
0.09817477042468103,3.3870295796514958,-0.2454216973264574,0.2341974765755306
0.09817477042468103,3.436116964863836,-0.014514233862723786,6.802931083460183e-16
0.09817477042468103,3.485204350076177,0.2229958245172131,-0.2385581065302031
0.09817477042468103,3.5342917352885173,0.4322642857076171,-0.44579418821127204
0.09817477042468103,3.5833791205008576,0.5816277377668944,-0.5898086503008483
0.09817477042468103,3.6324665057131984,0.647231494260658,-0.647231494260658
0.09817477042468103,3.6815538909255388,0.6167412997566526,-0.606904369619844
0.09817477042468103,3.730641276137879,0.49157403466235416,-0.47193166070267667
0.09817477042468103,3.77972866135022,0.28725146609327645,-0.2597337463456881
0.09817477042468103,3.8288160465625602,0.03171966420818311,-8.459808881801051e-16
0.09817477042468103,3.877903431774901,-0.23824156575595418,0.26926354441884576
0.09817477042468103,3.9269908169872414,-0.48210678118654543,0.5071067811865455
0.09817477042468103,3.9760782021995817,-0.6615262172148718,0.6757037032081525
0.09817477042468103,4.025165587411922,-0.7462426863345414,0.7462426863345416
0.09817477042468103,4.074252972624263,-0.7191064852830051,0.70373777453058
0.09817477042468103,4.123340357836604,-0.5793646795696121,0.5499677895091283
0.09817477042468103,4.172427743048944,-0.34360988663205316,0.30398799127062287
0.09817477042468103,4.221515128261284,-0.044096063217421724,3.975920521688847e-15
0.09817477042468103,4.270602513473625,0.27547727181714926,-0.31723613209345414
0.09817477042468103,4.319689898685965,0.5662034870353937,-0.5988675611573033
0.09817477042468103,4.368777283898306,0.7813656106780051,-0.7993812764073661
0.09817477042468103,4.417864669110647,0.8838861290982148,-0.883886129098215
0.09817477042468103,4.466952054322987,0.8526465109775687,-0.834085766503874
0.09817477042468103,4.516039439535327,0.6866029014630162,-0.6519269053299627
0.09817477042468103,4.565126824747668,0.4059169003061118,-0.36022290372624155
0.09817477042468103,4.614214209960009,0.049759236333611255,-1.4119586979370607e-15
0.09817477042468103,4.663301595172349,-0.3290341439955101,0.37517247795317177
0.09817477042468103,4.71238898038469,-0.6717514421272169,0.7071067811865445
0.09817477042468103,4.76147636559703,-0.9229014568483341,0.9420125805188969
0.09817477042468103,4.81056375080937,-1.0392068561318235,1.039206856131824
0.09817477042468103,4.859651136021712,-0.9970311184716909,0.9781040453692789
0.09817477042468103,4.908738521234052,-0.7969626531761915,0.7622866570431379
0.09817477042468103,4.957825906446392,-0.4646868290980564,0.41987722806192085
0.09817477042468103,5.006913291658733,-0.047847016786616195,5.7421318795807304e-15
0.09817477042468103,5.056000676871073,0.3907586339961221,-0.43425229853512554
0.09817477042468103,5.105088062083414,0.7826819270938771,-0.8153460012157865
0.09817477042468103,5.154175447295755,1.0645862061720726,-1.0818832924477613
0.09817477042468103,5.203262832508095,1.1885586947303988,-1.188558694730399
0.09817477042468103,5.252350217720435,1.1302790601241222,-1.1138671336984902
0.09817477042468103,5.301437602932776,0.893642662924457,-0.8642457728639732
0.09817477042468103,5.350524988145116,0.5109724841000567,-0.4738691341653627
