radius,delta_U,delta_E
4.908666666666667,0.0,-69.31801595884569
4.9106000000000005,0.0,-78.91114760798853
4.912533333333334,0.0,-88.42673807123384
4.914466666666667,0.0,-97.79798175731337
4.9164,0.0,-106.97473028461917
4.918333333333334,0.0,-115.92016463201126
4.920266666666667,0.0,-124.60802513754983
4.9222,0.0,-133.0203493414384
4.924133333333334,0.0,-141.14564733644784
4.926066666666667,0.0,-148.97744219473475
4.928,0.0,-156.5131091006687
4.9299333333333335,0.0,-163.75295584058296
4.931866666666667,0.0,-170.69949673256886
4.933800000000001,0.0,-177.35688077534866
4.935733333333333,0.0,-183.7304423281904
4.937666666666667,0.0,-189.82634893291473
4.9396,0.0,-195.6513260435107
4.941533333333334,0.0,-201.21244258972652
4.943466666666667,0.0,-206.5169446300805
4.9454,0.0,-211.57212699881558
4.947333333333334,0.0,-216.3852349518152
4.949266666666667,0.0,-220.9633894790256
4.9512,0.0,-225.31353126536308
4.953133333333334,0.0,-229.44237932137898
4.955066666666667,0.0,-233.35640112676774
4.957000000000001,0.0,-237.06179178030365
4.958933333333333,0.0,-240.5644601649338
4.960866666666667,0.0,-243.87002054534577
4.9628000000000005,0.0,-246.9837883395976
4.964733333333333,0.0,-249.9107790641822
4.966666666666667,0.0,-252.65570965689682
4.9686,0.0,-255.22300154516358
4.970533333333334,0.0,-257.6167849576093
4.972466666666667,0.0,-259.8409040804274
4.9744,0.0,-261.8989227428647
4.976333333333334,0.0,-263.79413038219485
4.978266666666667,0.0,-265.5295480912612
4.9802,0.0,-267.1079345936542
4.9821333333333335,0.0,-268.53179202506607
4.984066666666667,0.0,-269.80337142596994
4.986000000000001,0.0,-270.9246778719224
4.987933333333333,0.0,-271.8974751845055
4.989866666666667,0.0,-272.7232901791613
4.9918000000000005,0.0,-273.40341641657557
4.993733333333334,0.0,-273.9389174324557
4.995666666666667,0.0,-274.3306294269518
4.9976,0.0,-274.5791634000087
4.999533333333334,0.0,-274.684906722906
5.001466666666667,0.0,-274.64802413943994
5.0034,0.0,-274.46845819283305
5.005333333333334,0.0,-274.1459290767676
5.007266666666667,0.0,-273.6799339110984
5.009200000000001,0.0,-273.06974544501355
5.011133333333333,0.0,-272.3144101928637
5.013066666666667,0.0,-271.41274601077566
5.015000000000001,0.0,-270.36333912573707
5.016933333333333,0.0,-269.16454063331247
5.018866666666667,0.0,-267.81446248586093
5.0208,0.0,-266.3109730004053
5.022733333333334,0.0,-264.6516919245537
5.024666666666667,0.0,-262.8339851106841
5.0266,0.0,-260.85495886352214
5.028533333333334,0.0,-258.71145404515994
5.030466666666667,0.0,-256.40004004534705
5.0324,0.0,-253.91700875488448
5.0343333333333335,0.0,-251.25836871757198
5.036266666666667,0.0,-248.41983968342615
5.038200000000001,0.0,-245.3968478450701
5.040133333333333,0.0,-242.18452211346835
5.042066666666667,0.0,-238.77769188218792
5.0440000000000005,0.0,-235.17088684605065
5.045933333333334,0.0,-231.3583395863049
5.047866666666667,0.0,-227.33399181816927
5.0498,0.0,-223.0915054273147
5.051733333333334,0.0,-218.62427971212537
5.053666666666667,0.0,-213.92547661390788
5.0556,0.0,-208.98805617785064
5.057533333333334,0.0,-203.8048250686213
5.059466666666667,0.0,-198.36850169857635
5.0614,0.0,-192.67180245434184
5.0633333333333335,0.0,-186.70755468111216
5.065266666666667,0.0,-180.46884356838768
5.067200000000001,0.0,-173.9492019573758
5.069133333333333,0.0,-167.1428544594868
5.071066666666667,0.0,-160.04503025831366
5.073,0.0,-152.6523627069606
5.074933333333334,0.0,-144.96339848697082
5.076866666666667,0.0,-136.97924482516962
5.0788,0.0,-128.7043901977487
5.080733333333334,0.0,-120.14774211072562
5.082666666666667,0.0,-111.32393470991151
5.0846,0.0,-102.25496840410483
5.086533333333334,0.0,-92.9722516222504
5.088466666666667,0.0,-83.5191175568699
5.090400000000001,0.0,-73.95387891590372
5.092333333333333,0.0,-64.35344729400502
5.094266666666667,0.0,-54.817454826843814
5.0962000000000005,0.0,-45.47262757961645
5.098133333333334,0.0,-36.47679142483525
5.100066666666667,0.0,-28.021208580034905
5.102,0.0,-20.328750545410728
5.103933333333334,0.0,-13.643497720862076
5.105866666666667,0.0,-8.204750406234789
5.1078,0.0,-4.196362363784347
5.109733333333334,0.0,-1.6658101018613982
5.111666666666667,0.0,-0.4302654070242256
5.1136,0.0,-0.048986548235110595
5.1155333333333335,0.0,-0.0008485877477391259
5.117466666666667,0.0,-3.002493011288421e-08
5.119400000000001,0.0,-2.1619314607404483e-41
5.121333333333333,0.0,0.0
5.123266666666667,0.0,0.0
5.1252,0.0,0.0
5.127133333333334,0.0,0.0
5.129066666666667,0.0,0.0
5.131,0.0,0.0
5.132933333333334,0.0,0.0
5.134866666666667,0.0,0.0
5.1368,0.0,0.0
5.138733333333334,0.0,0.0
5.140666666666667,0.0,0.0
5.142600000000001,0.0,0.0
5.144533333333333,0.0,0.0
5.146466666666667,0.0,0.0
5.1484000000000005,0.0,0.0
5.150333333333334,0.0,0.0
5.152266666666667,0.0,0.0
5.1542,0.0,0.0
5.156133333333334,0.0,0.0
5.158066666666667,0.0,0.0
5.16,0.0,0.0
5.161933333333334,0.0,0.0
5.163866666666667,0.0,0.0
5.1658,0.0,0.0
5.1677333333333335,0.0,0.0
5.169666666666667,0.0,0.0
5.171600000000001,0.0,0.0
5.173533333333333,0.0,0.0
5.175466666666667,0.0,0.0
5.1774000000000004,0.0,0.0
5.179333333333334,0.0,0.0
5.181266666666667,0.0,0.0
5.1832,0.0,0.0
5.185133333333334,0.0,0.0
5.187066666666667,0.0,0.0
5.189,0.0,0.0
5.190933333333334,0.0,0.0
5.192866666666667,0.0,0.0
5.194800000000001,0.0,0.0
5.196733333333333,0.0,0.0
5.198666666666667,0.0,0.0
5.2006000000000006,0.0,0.0
5.202533333333334,0.0,0.0
5.204466666666667,0.0,0.0
5.2064,0.0,0.0
5.208333333333334,0.0,0.0
5.210266666666667,0.0,0.0
5.2122,0.0,0.0
5.214133333333334,0.0,0.0
5.216066666666667,0.0,0.0
5.218,0.0,0.0
5.2199333333333335,0.0,0.0
5.221866666666667,0.0,0.0
5.223800000000001,0.0,0.0
5.225733333333333,0.0,0.0
5.227666666666667,0.0,0.0
5.2296000000000005,0.0,0.0
5.231533333333334,0.0,0.0
5.233466666666667,0.0,0.0
5.2354,0.0,0.0
5.237333333333334,0.0,0.0
5.239266666666667,0.0,0.0
5.2412,0.0,0.0
5.243133333333334,0.0,0.0
5.245066666666667,0.0,0.0
5.247000000000001,0.0,0.0
5.2489333333333335,0.0,0.0
5.250866666666667,0.0,0.0
5.252800000000001,0.0,0.0
5.254733333333333,0.0,0.0
5.256666666666667,0.0,0.0
5.2586,0.0,0.0
5.260533333333334,0.0,0.0
5.262466666666667,0.0,0.0
5.2644,0.0,0.0
5.266333333333334,0.0,0.0
5.268266666666667,0.0,0.0
5.2702,0.0,0.0
5.272133333333334,0.0,0.0
5.274066666666667,0.0,0.0
5.276000000000001,0.0,0.0
5.277933333333333,0.0,0.0
5.279866666666667,0.0,0.0
5.2818000000000005,0.0,0.0
5.283733333333334,0.0,0.0
5.285666666666667,0.0,0.0
5.2876,0.0,0.0
5.289533333333334,0.0,0.0
5.291466666666667,0.0,0.0
5.2934,0.0,0.0
5.295333333333334,0.0,0.0
5.297266666666667,0.0,0.0
5.299200000000001,0.0,0.0
5.3011333333333335,0.0,0.0
5.303066666666667,0.0,0.0
5.305000000000001,0.0,0.0
5.306933333333333,0.0,0.0
5.308866666666667,0.0,0.0
5.3108,0.0,0.0
5.312733333333334,0.0,0.0
5.314666666666667,0.0,0.0
5.3166,0.0,0.0
5.318533333333334,0.0,0.0
5.320466666666667,0.0,0.0
5.3224,0.0,0.0
5.324333333333334,0.0,0.0
5.326266666666667,0.0,0.0
5.328200000000001,0.0,0.0
5.330133333333333,0.0,0.0
5.332066666666667,0.0,0.0
5.3340000000000005,0.0,0.0
5.335933333333334,0.0,0.0
5.337866666666667,0.0,0.0
5.3398,0.0,0.0
5.341733333333334,0.0,0.0
5.3436666666666675,0.0,0.0
5.3456,0.0,0.0
5.347533333333334,0.0,0.0
5.349466666666667,0.0,0.0
5.3514,0.0,0.0
5.3533333333333335,0.0,0.0
5.355266666666667,0.0,0.0
5.357200000000001,0.0,0.0
5.359133333333333,0.0,0.0
5.361066666666667,0.0,0.0
5.363,0.0,0.0
5.364933333333334,0.0,0.0
5.366866666666667,0.0,0.0
5.3688,0.0,0.0
5.370733333333334,0.0,0.0
5.372666666666667,0.0,0.0
5.3746,0.0,0.0
5.376533333333334,0.0,0.0
5.378466666666667,0.0,0.0
5.380400000000001,0.0,0.0
5.382333333333333,0.0,0.0
5.384266666666667,0.0,0.0
5.3862000000000005,0.0,0.0
5.388133333333334,0.0,0.0
5.390066666666667,0.0,0.0
5.392,0.0,0.0
5.393933333333334,0.0,0.0
5.3958666666666675,0.0,0.0
5.3978,0.0,0.0
5.399733333333334,0.0,0.0
5.401666666666667,0.0,0.0
5.4036,0.0,0.0
5.4055333333333335,0.0,0.0
5.407466666666667,0.0,0.0
5.409400000000001,0.0,0.0
5.411333333333333,0.0,0.0
5.413266666666667,0.0,0.0
5.4152000000000005,0.0,0.0
5.417133333333334,0.0,0.0
5.419066666666667,0.0,0.0
5.421,0.0,0.0
5.422933333333334,0.0,0.0
5.424866666666667,0.0,0.0
5.4268,0.0,0.0
5.428733333333334,0.0,0.0
5.430666666666667,0.0,0.0
5.432600000000001,0.0,0.0
5.434533333333333,0.0,0.0
5.436466666666667,0.0,0.0
5.438400000000001,0.0,0.0
5.440333333333334,0.0,0.0
5.442266666666667,0.0,0.0
5.4442,0.0,0.0
5.446133333333334,0.0,0.0
5.448066666666667,0.0,0.0
5.45,0.0,0.0
5.451933333333334,0.0,0.0
5.453866666666667,0.0,0.0
5.4558,0.0,0.0
5.4577333333333335,0.0,0.0
5.459666666666667,0.0,0.0
5.461600000000001,0.0,0.0
5.463533333333333,0.0,0.0
5.465466666666667,0.0,0.0
5.4674000000000005,0.0,0.0
5.469333333333334,0.0,0.0
5.471266666666667,0.0,0.0
5.4732,0.0,0.0
5.475133333333334,0.0,0.0
5.477066666666667,0.0,0.0
5.479,0.0,0.0
5.480933333333334,0.0,0.0
5.482866666666667,0.0,0.0
5.484800000000001,0.0,0.0
5.4867333333333335,0.0,0.0
5.488666666666667,0.0,0.0
5.490600000000001,0.0,0.0
5.492533333333334,0.0,0.0
5.494466666666667,0.0,0.0
5.4964,0.0,0.0
5.498333333333334,0.0,0.0
5.500266666666667,0.0,0.0
5.5022,0.0,0.0
5.504133333333334,0.0,0.0
5.506066666666667,0.0,0.0
5.508,0.0,0.0
5.509933333333334,0.0,0.0
5.511866666666667,0.0,0.0
5.513800000000001,0.0,0.0
5.515733333333333,0.0,0.0
5.517666666666667,0.0,0.0
5.5196000000000005,0.0,0.0
5.521533333333334,0.0,0.0
5.523466666666667,0.0,0.0
5.5254,0.0,0.0
5.527333333333334,0.0,0.0
5.529266666666667,0.0,0.0
5.5312,0.0,0.0
5.533133333333334,0.0,0.0
5.535066666666667,0.0,0.0
5.537000000000001,0.0,0.0
5.5389333333333335,0.0,0.0
5.540866666666667,0.0,0.0
5.542800000000001,0.0,0.0
5.544733333333333,0.0,0.0
5.546666666666667,0.0,0.0
5.5486,0.0,0.0
5.550533333333334,0.0,0.0
5.552466666666667,0.0,0.0
5.5544,0.0,0.0
5.556333333333334,0.0,0.0
5.558266666666667,0.0,0.0
5.5602,0.0,0.0
5.562133333333334,0.0,0.0
5.564066666666667,0.0,0.0
5.566000000000001,0.0,0.0
5.567933333333333,0.0,0.0
5.569866666666667,0.0,0.0
5.5718000000000005,0.0,0.0
5.573733333333334,0.0,0.0
5.575666666666667,0.0,0.0
5.5776,0.0,0.0
5.579533333333334,0.0,0.0
5.5814666666666675,0.0,0.0
5.5834,0.0,0.0
5.585333333333334,0.0,0.0
5.587266666666667,0.0,0.0
5.589200000000001,0.0,0.0
5.5911333333333335,0.0,0.0
5.593066666666667,0.0,0.0
5.595000000000001,0.0,0.0
5.596933333333333,0.0,0.0
5.598866666666667,0.0,0.0
5.6008000000000004,0.0,0.0
5.602733333333334,0.0,0.0
5.604666666666667,0.0,0.0
5.6066,0.0,0.0
5.608533333333334,0.0,0.0
5.610466666666667,0.0,0.0
5.6124,0.0,0.0
5.614333333333334,0.0,0.0
5.616266666666667,0.0,0.0
5.618200000000001,0.0,0.0
5.620133333333333,0.0,0.0
5.622066666666667,0.0,0.0
5.6240000000000006,0.0,0.0
5.625933333333334,0.0,0.0
5.627866666666667,0.0,0.0
5.6298,0.0,0.0
5.631733333333334,0.0,0.0
5.6336666666666675,0.0,0.0
5.6356,0.0,0.0
5.637533333333334,0.0,0.0
5.639466666666667,0.0,0.0
5.6414,0.0,0.0
5.6433333333333335,0.0,0.0
5.645266666666667,0.0,0.0
5.647200000000001,0.0,0.0
5.649133333333333,0.0,0.0
5.651066666666667,0.0,0.0
5.6530000000000005,0.0,0.0
5.654933333333334,0.0,0.0
5.656866666666667,0.0,0.0
5.6588,0.0,0.0
5.660733333333334,0.0,0.0
5.662666666666667,0.0,0.0
5.6646,0.0,0.0
5.666533333333334,0.0,0.0
5.668466666666667,0.0,0.0
5.670400000000001,0.0,0.0
5.6723333333333334,0.0,0.0
5.674266666666667,0.0,0.0
5.676200000000001,0.0,0.0
5.678133333333334,0.0,0.0
5.680066666666667,0.0,0.0
5.682,0.0,0.0
5.683933333333334,0.0,0.0
5.685866666666667,0.0,0.0
5.6878,0.0,0.0
5.689733333333334,0.0,0.0
5.691666666666666,0.0,0.0
5.6936,0.0,0.0
5.695533333333334,0.0,0.0
5.697466666666667,0.0,0.0
5.6994,0.0,0.0
5.701333333333333,0.0,0.0
5.703266666666667,0.0,0.0
5.7052000000000005,0.0,0.0
5.707133333333333,0.0,0.0
5.709066666666667,0.0,0.0
5.711,0.0,0.0
5.712933333333334,0.0,0.0
5.7148666666666665,0.0,0.0
5.7168,0.0,0.0
5.718733333333334,0.0,0.0
5.720666666666667,0.0,0.0
5.7226,0.0,0.0
5.7245333333333335,0.0,0.0
5.726466666666667,0.0,0.0
5.728400000000001,0.0,0.0
5.730333333333333,0.0,0.0
5.732266666666667,0.0,0.0
5.7342,0.0,0.0
5.736133333333333,0.0,0.0
5.738066666666667,0.0,0.0
5.74,0.0,0.0
5.741933333333334,0.0,0.0
5.7438666666666665,0.0,0.0
5.7458,0.0,0.0
5.747733333333334,0.0,0.0
5.749666666666667,0.0,0.0
5.7516,0.0,0.0
5.753533333333333,0.0,0.0
5.755466666666667,0.0,0.0
5.7574000000000005,0.0,0.0
5.759333333333333,0.0,0.0
5.761266666666667,0.0,0.0
5.7632,0.0,0.0
5.765133333333334,0.0,0.0
5.767066666666667,0.0,0.0
5.769,0.0,0.0
5.770933333333334,0.0,0.0
5.772866666666667,0.0,0.0
5.7748,0.0,0.0
5.7767333333333335,0.0,0.0
5.778666666666667,0.0,0.0
5.780600000000001,0.0,0.0
5.782533333333333,0.0,0.0
5.784466666666667,0.0,0.0
5.7864,0.0,0.0
5.788333333333333,0.0,0.0
5.790266666666667,0.0,0.0
5.7922,0.0,0.0
5.794133333333334,0.0,0.0
5.7960666666666665,0.0,0.0
5.798,0.0,0.0
5.799933333333334,0.0,0.0
5.801866666666667,0.0,0.0
5.8038,0.0,0.0
5.805733333333333,0.0,0.0
5.807666666666667,0.0,0.0
5.8096000000000005,0.0,0.0
5.811533333333333,0.0,0.0
5.813466666666667,0.0,0.0
5.8154,0.0,0.0
5.817333333333334,0.0,0.0
5.819266666666667,0.0,0.0
5.8212,0.0,0.0
5.823133333333334,0.0,0.0
5.825066666666667,0.0,0.0
5.827,0.0,0.0
5.8289333333333335,0.0,0.0
5.830866666666667,0.0,0.0
5.8328,0.0,0.0
5.834733333333333,0.0,0.0
5.836666666666667,0.0,0.0
5.8386000000000005,0.0,0.0
5.840533333333333,0.0,0.0
5.842466666666667,0.0,0.0
5.8444,0.0,0.0
5.846333333333334,0.0,0.0
5.8482666666666665,0.0,0.0
5.8502,0.0,0.0
5.852133333333334,0.0,0.0
5.854066666666667,0.0,0.0
5.856,0.0,0.0
5.857933333333333,0.0,0.0
5.859866666666667,0.0,0.0
5.861800000000001,0.0,0.0
5.863733333333333,0.0,0.0
5.865666666666667,0.0,0.0
5.8676,0.0,0.0
5.869533333333334,0.0,0.0
5.871466666666667,0.0,0.0
5.8734,0.0,0.0
5.875333333333334,0.0,0.0
5.877266666666667,0.0,0.0
5.8792,0.0,0.0
5.8811333333333335,0.0,2.7129276603979797e-21
5.883066666666667,0.0,8.463362157498986e-07
5.885,0.0,0.0016299350605303929
5.886933333333333,0.0,0.04618135282068875
5.888866666666667,0.0,0.30409848281312335
5.8908000000000005,0.0,1.0189456167143078
5.892733333333333,0.0,2.3632909518999767
5.894666666666667,0.0,4.388215987691049
5.8966,0.0,7.050296468248292
5.898533333333334,0.0,10.255076384643711
5.9004666666666665,0.0,13.890441444585873
5.9024,0.0,17.846319939659
5.904333333333334,0.0,22.024236573809155
5.906266666666667,0.0,26.34073081183586
5.9082,0.0,30.72751017876008
5.9101333333333335,0.0,35.1300817896585
5.912066666666667,0.0,39.50582577422163
5.914000000000001,0.0,43.82200224164648
5.915933333333333,0.0,48.053917878063736
5.917866666666667,0.0,52.18333695325415
5.9198,0.0,56.197150663221535
5.921733333333334,0.0,60.08628622994264
5.923666666666667,0.0,63.84482474202692
5.9256,0.0,67.46929427977028
5.927533333333334,0.0,70.95810702629028
5.929466666666666,0.0,74.31111301701043
5.9314,0.0,77.5292475259457
5.933333333333334,0.0,80.61425318367348
5.935266666666667,0.0,83.56846151267702
5.9372,0.0,86.39462158917952
5.939133333333333,0.0,89.09576602552775
5.941066666666667,0.0,91.67510647850798
5.9430000000000005,0.0,94.1359525012596
5.944933333333333,0.0,96.48164884068254
5.946866666666667,0.0,98.71552730133703
5.9488,0.0,100.84087010361216
5.950733333333334,0.0,102.86088230202343
5.9526666666666666,0.0,104.77867133387953
5.9546,0.0,106.59723216745743
5.956533333333334,0.0,108.31943683440366
5.958466666666667,0.0,109.94802738104697
5.9604,0.0,111.48561147141271
5.9623333333333335,0.0,112.93466003199495
5.964266666666667,0.0,114.29750645325404
5.966200000000001,0.0,115.57634696219381
5.968133333333333,0.0,116.7732418594566
5.970066666666667,0.0,117.89011737742315
5.972,0.0,118.92876796604878
5.973933333333334,0.0,119.89085885327862
5.975866666666667,0.0,120.77792875885277
5.9778,0.0,121.59139266584793
5.979733333333334,0.0,122.33254457463887
5.9816666666666665,0.0,123.00256018019297
5.9836,0.0,123.60249942650074
5.985533333333334,0.0,124.13330890219626
5.987466666666667,0.0,124.59582404955212
5.9894,0.0,124.99077116544458
5.991333333333333,0.0,125.31876917795127
5.993266666666667,0.0,125.58033118621631
5.9952000000000005,0.0,125.77586575434282
5.997133333333333,0.0,125.90567795251218
5.999066666666667,0.0,125.96997014046303
6.001,0.0,125.96884248999741
6.002933333333334,0.0,125.9022932444483
6.004866666666667,0.0,125.77021871412497
6.0068,0.0,125.5724130077526
6.008733333333334,0.0,125.30856750092626
6.010666666666667,0.0,124.97827004368435
6.0126,0.0,124.58100391058194
6.0145333333333335,0.0,124.11614649819117
6.016466666666667,0.0,123.58296777690296
6.018400000000001,0.0,122.98062850636668
6.020333333333333,0.0,122.30817822705384
6.022266666666667,0.0,121.5645530444389
6.0242,0.0,120.74857322739786
6.026133333333333,0.0,119.85894064889081
6.028066666666667,0.0,118.89423610518845
6.03,0.0,117.852916560238
6.031933333333334,0.0,116.73331237475465
6.0338666666666665,0.0,115.5336245959827
6.0358,0.0,114.25192240456751
6.037733333333334,0.0,112.8861408407141
6.039666666666667,0.0,111.43407896402658
6.0416,0.0,109.89339864184831
6.043533333333333,0.0,108.26162421155833
6.045466666666667,0.0,106.53614332582694
6.0474000000000006,0.0,104.71420936953626
6.049333333333333,0.0,102.7929459372475
6.051266666666667,0.0,100.76935398599923
6.0532,0.0,98.6403224367424
6.055133333333334,0.0,96.40264319741222
6.057066666666667,0.0,94.0530318326206
6.059,0.0,91.58815542308298
6.060933333333334,0.0,89.00466956003329
6.062866666666667,0.0,86.29926692836403
6.0648,0.0,83.46874057550139
6.0667333333333335,0.0,80.51006577634753
6.068666666666667,0.0,77.42050543193179
6.070600000000001,0.0,74.19774523385239
6.072533333333333,0.0,70.84006645141174
6.074466666666667,0.0,67.34656622476939
6.0764000000000005,0.0,63.717437749977165
6.078333333333333,0.0,59.954325784600485
6.080266666666667,0.0,56.060776512642235
6.0822,0.0,52.042804918337595
6.084133333333334,0.0,47.90960716471722
6.0860666666666665,0.0,43.674449390652846
6.088,0.0,39.35576639721713
6.089933333333334,0.0,34.97850101872726
6.091866666666667,0.0,30.575702046986343
6.0938,0.0,26.190365114822786
6.0957333333333334,0.0,21.877428299945755
6.097666666666667,0.0,17.705689655133863
6.099600000000001,0.0,13.759142737491556
6.101533333333333,0.0,10.136745277837777
6.103466666666667,0.0,6.948844353661214
6.1054,0.0,4.307344413338102
6.107333333333334,0.0,2.305580110871979
6.109266666666667,0.0,0.9844599604113501
6.1112,0.0,0.28892349609687296
6.113133333333334,0.0,0.04246294404328726
6.115066666666667,0.0,0.001386039531156137
6.117,0.0,5.479616615352695e-07
6.118933333333334,0.0,9.918930581848895e-23
6.120866666666667,0.0,0.0
6.1228,0.0,0.0
6.124733333333333,0.0,0.0
6.126666666666667,0.0,0.0
6.1286000000000005,0.0,0.0
6.130533333333333,0.0,0.0
6.132466666666667,0.0,0.0
6.1344,0.0,0.0
6.136333333333334,0.0,0.0
6.1382666666666665,0.0,0.0
6.1402,0.0,0.0
6.142133333333334,0.0,0.0
6.144066666666667,0.0,0.0
6.146,0.0,0.0
6.1479333333333335,0.0,0.0
6.149866666666667,0.0,0.0
6.151800000000001,0.0,0.0
6.153733333333333,0.0,0.0
6.155666666666667,0.0,0.0
6.1576,0.0,0.0
6.159533333333334,0.0,0.0
6.161466666666667,0.0,0.0
6.1634,0.0,0.0
6.165333333333334,0.0,0.0
6.167266666666667,0.0,0.0
6.1692,0.0,0.0
6.171133333333334,0.0,0.0
6.173066666666667,0.0,0.0
6.175,0.0,0.0
6.176933333333333,0.0,0.0
6.178866666666667,0.0,0.0
6.1808000000000005,0.0,0.0
6.182733333333333,0.0,0.0
6.184666666666667,0.0,0.0
6.1866,0.0,0.0
6.188533333333334,0.0,0.0
6.190466666666667,0.0,0.0
6.1924,0.0,0.0
6.194333333333334,0.0,0.0
6.196266666666667,0.0,0.0
6.1982,0.0,0.0
6.2001333333333335,0.0,0.0
6.202066666666667,0.0,0.0
6.204000000000001,0.0,0.0
6.205933333333333,0.0,0.0
6.207866666666667,0.0,0.0
6.2098,0.0,0.0
6.211733333333334,0.0,0.0
6.213666666666667,0.0,0.0
6.2156,0.0,0.0
6.217533333333334,0.0,0.0
6.2194666666666665,0.0,0.0
6.2214,0.0,0.0
6.223333333333334,0.0,0.0
6.225266666666667,0.0,0.0
6.2272,0.0,0.0
6.229133333333333,0.0,0.0
6.231066666666667,0.0,0.0
6.2330000000000005,0.0,0.0
6.234933333333333,0.0,0.0
6.236866666666667,0.0,0.0
6.2388,0.0,0.0
6.240733333333334,0.0,0.0
6.242666666666667,0.0,0.0
6.2446,0.0,0.0
6.246533333333334,0.0,0.0
6.248466666666667,0.0,0.0
6.2504,0.0,0.0
6.2523333333333335,0.0,0.0
6.254266666666667,0.0,0.0
6.256200000000001,0.0,0.0
6.258133333333333,0.0,0.0
6.260066666666667,0.0,0.0
6.2620000000000005,0.0,0.0
6.263933333333334,0.0,0.0
6.265866666666667,0.0,0.0
6.2678,0.0,0.0
6.269733333333334,0.0,0.0
6.2716666666666665,0.0,0.0
6.2736,0.0,0.0
6.275533333333334,0.0,0.0
6.277466666666667,0.0,0.0
6.2794,0.0,0.0
6.281333333333333,0.0,0.0
6.283266666666667,0.0,0.0
6.285200000000001,0.0,0.0
6.287133333333333,0.0,0.0
6.289066666666667,0.0,0.0
6.291,0.0,0.0
6.292933333333334,0.0,0.0
6.294866666666667,0.0,0.0
6.2968,0.0,0.0
6.298733333333334,0.0,0.0
6.300666666666667,0.0,0.0
6.3026,0.0,0.0
6.3045333333333335,0.0,0.0
6.306466666666667,0.0,0.0
6.308400000000001,0.0,0.0
6.310333333333333,0.0,0.0
6.312266666666667,0.0,0.0
6.3142000000000005,0.0,0.0
6.316133333333333,0.0,0.0
6.318066666666667,0.0,0.0
6.32,0.0,0.0
